spec,basis,window,det_tag,p,r,m,T_window,T_eff_common,logLik,k_total,k_longrun,k_rank,k_other,xi_val,IC_xi_eta
Q2,raw,full,SR_const__LR_none,4,4,5,99,92,896.4822712931006,104,24,24,80,5,124.27381408259203
Q2,raw,full,SR_const__LR_none,5,0,5,99,92,872.3225010230439,105,0,0,105,1,-1269.8572014559386
Q2,raw,full,SR_const__LR_none,5,1,5,99,92,903.0585711852258,114,9,9,105,1.25,-1171.9362944393238
Q2,raw,full,SR_const__LR_none,5,2,5,99,92,913.6525863398526,121,16,16,105,1.6666666666666665,-963.6435544633387
Q2,raw,full,SR_const__LR_none,5,3,5,99,92,919.7023137761192,126,21,21,105,2.5,-557.4775659588356
Q2,raw,full,SR_const__LR_none,5,4,5,99,92,922.3632293819816,129,24,24,105,5,637.7354700359599
Q2,raw,full,SR_const__LR_none,6,0,5,99,92,905.3457527376262,130,0,0,130,1,-1222.858990458877
Q2,raw,full,SR_const__LR_none,6,1,5,99,92,930.1841373405448,139,9,9,130,1.25,-1084.881533717179
Q2,raw,full,SR_const__LR_none,6,2,5,99,92,938.2714341091896,146,16,16,130,1.6666666666666665,-824.4733926249692
Q2,raw,full,SR_const__LR_none,6,3,5,99,92,943.555470649098,151,21,21,130,2.5,-322.5720936392279
Q2,raw,full,SR_const__LR_none,6,4,5,99,92,946.4023287711638,154,24,24,130,5,1154.880843388726
Q2,raw,full,SR_const__LR_none,7,0,5,99,92,927.5200848192404,155,0,0,155,1,-1154.1629401958796
Q2,raw,full,SR_const__LR_none,7,1,5,99,92,958.2734745919736,164,9,9,155,1.25,-999.7543151872542
Q2,raw,full,SR_const__LR_none,7,2,5,99,92,972.103051193301,171,16,16,155,1.6666666666666665,-703.7287694161487
Q2,raw,full,SR_const__LR_none,7,3,5,99,92,980.9001154177272,176,21,21,155,2.5,-114.64959711092138
Q2,raw,full,SR_const__LR_none,7,4,5,99,92,985.2387191686412,179,24,24,155,5,1642.431634724901
Q2,raw,full,SR_none__LR_const,1,0,5,99,92,813.351318710463,0,0,0,0,1,-1626.702637420926
Q2,raw,full,SR_none__LR_const,1,1,5,99,92,834.3216499936113,10,9,9,1,1.25,-1622.29496707247
Q2,raw,full,SR_none__LR_const,1,2,5,99,92,850.4713409516676,18,16,16,2,1.6666666666666665,-1613.521436080387
Q2,raw,full,SR_none__LR_const,1,3,5,99,92,862.9976461125153,24,21,21,3,2.5,-1597.124317779133
Q2,raw,full,SR_none__LR_const,1,4,5,99,92,866.8133439021229,28,24,24,4,5,-1534.667990414088
Q2,raw,full,SR_none__LR_const,2,0,5,99,92,823.8195910298332,25,0,0,25,1,-1534.5944676334404
Q2,raw,full,SR_none__LR_const,2,1,5,99,92,841.8331840796856,35,9,9,26,1.25,-1496.012142211836
Q2,raw,full,SR_none__LR_const,2,2,5,99,92,856.7990485541251,43,16,16,27,1.6666666666666665,-1437.7689939082588
Q2,raw,full,SR_none__LR_const,2,3,5,99,92,868.0446451371424,49,21,21,28,2.5,-1324.6065297628222
Q2,raw,full,SR_none__LR_const,2,4,5,99,92,871.8856661086917,53,24,24,29,5,-979.5890626960955
Q2,raw,full,SR_none__LR_const,3,0,5,99,92,834.3767330372752,50,0,0,50,1,-1442.6640372220984
Q2,raw,full,SR_none__LR_const,3,1,5,99,92,856.4286619840956,60,9,9,51,1.25,-1383.8972049878735
Q2,raw,full,SR_none__LR_const,3,2,5,99,92,869.4987084688387,68,16,16,52,1.6666666666666665,-1274.7604563606426
Q2,raw,full,SR_none__LR_const,3,3,5,99,92,880.5639621103958,74,21,21,53,2.5,-1067.0333776437637
Q2,raw,full,SR_none__LR_const,3,4,5,99,92,883.8105997823761,78,24,24,54,5,-438.2153579123344
Q2,raw,full,SR_none__LR_const,4,0,5,99,92,847.8006625133573,75,0,0,75,1,-1356.4671817480366
Q2,raw,full,SR_none__LR_const,4,1,5,99,92,874.2074511454063,85,9,9,76,1.25,-1278.1488902777123
Q2,raw,full,SR_none__LR_const,4,2,5,99,92,885.8847084799488,93,16,16,77,1.6666666666666665,-1119.1245990058196
Q2,raw,full,SR_none__LR_const,4,3,5,99,92,892.5398644892109,99,21,21,78,2.5,-808.37339633582906
Q2,raw,full,SR_none__LR_const,4,4,5,99,92,895.4303263909495,103,24,24,79,5,103.76876100164895
Q2,raw,full,SR_none__LR_const,5,0,5,99,92,864.6450695246248,100,0,0,100,1,-1277.1112813443456
Q2,raw,full,SR_none__LR_const,5,1,5,99,92,895.6373131702147,110,9,9,101,1.25,-1179.7027212945468
Q2,raw,full,SR_none__LR_const,5,2,5,99,92,906.3473816694652,118,16,16,102,1.6666666666666665,-971.6420880078091
Q2,raw,full,SR_none__LR_const,5,3,5,99,92,914.675443040938,124,21,21,103,2.5,-570.0327673737183
Q2,raw,full,SR_none__LR_const,5,4,5,99,92,920.6453442299236,128,24,24,104,5,618.5622974548307
Q2,raw,full,SR_none__LR_const,6,0,5,99,92,891.7677594660958,125,0,0,125,1,-1218.3119468010614
Q2,raw,full,SR_none__LR_const,6,1,5,99,92,916.852827339038,135,9,9,126,1.25,-1080.8278565994106
Q2,raw,full,SR_none__LR_const,6,2,5,99,92,931.4340594753296,143,16,16,127,1.6666666666666665,-833.4075862424943
Q2,raw,full,SR_none__LR_const,6,3,5,99,92,939.082499203799,149,21,21,128,2.5,-336.23509363387507
Q2,raw,full,SR_none__LR_const,6,4,5,99,92,944.3594048760632,153,24,24,129,5,1136.3577482936819
Q2,raw,full,SR_none__LR_const,7,0,5,99,92,903.9671787163086,150,0,0,150,1,-1129.666070875261
Q2,raw,full,SR_none__LR_const,7,1,5,99,92,941.2043883469962,160,9,9,151,1.25,-988.2250855825447
Q2,raw,full,SR_none__LR_const,7,2,5,99,92,969.1825028943242,168,16,16,152,1.6666666666666665,-720.4966157034403
Q2,raw,full,SR_none__LR_const,7,3,5,99,92,977.9800557316772,174,21,21,153,2.5,-131.41842062406658
Q2,raw,full,SR_none__LR_const,7,4,5,99,92,983.181994925802,178,24,24,154,5,1623.9361403253342
Q2,raw,full,SR_none__LR_none,1,0,5,99,92,813.351318710463,0,0,0,0,1,-1626.702637420926
Q2,raw,full,SR_none__LR_none,1,1,5,99,92,830.4063033546977,9,9,9,0,1.25,-1620.116509515954
Q2,raw,full,SR_none__LR_none,1,2,5,99,92,842.9967424410761,16,16,16,0,1.6666666666666665,-1613.6448676493676
Q2,raw,full,SR_none__LR_none,1,3,5,99,92,846.9100919759707,21,21,21,0,2.5,-1598.8626238339116
Q2,raw,full,SR_none__LR_none,1,4,5,99,92,849.6226119593234,24,24,24,0,5,-1590.7222980694698
Q2,raw,full,SR_none__LR_none,2,0,5,99,92,823.8195910298332,25,0,0,25,1,-1534.5944676334404
Q2,raw,full,SR_none__LR_none,2,1,5,99,92,841.6800218097416,34,9,9,25,1.25,-1501.3580533932593
Q2,raw,full,SR_none__LR_none,2,2,5,99,92,854.9436022344248,41,16,16,25,1.6666666666666665,-1449.1307298590216
Q2,raw,full,SR_none__LR_none,2,3,5,99,92,858.852502658903,46,21,21,25,2.5,-1340.135659134211
Q2,raw,full,SR_none__LR_none,2,4,5,99,92,860.4599284428442,49,24,24,25,5,-1047.1733589053815
Q2,raw,full,SR_none__LR_none,3,0,5,99,92,834.3767330372752,50,0,0,50,1,-1442.6640372220984
Q2,raw,full,SR_none__LR_none,3,1,5,99,92,852.3367935908152,59,9,9,50,1.25,-1381.365703922624
Q2,raw,full,SR_none__LR_none,3,2,5,99,92,864.1373316474364,66,16,16,50,1.6666666666666665,-1279.1103313080016
Q2,raw,full,SR_none__LR_none,3,3,5,99,92,868.0446415378684,71,21,21,50,2.5,-1075.908150826577
Q2,raw,full,SR_none__LR_none,3,4,5,99,92,870.5485590944245,74,24,24,50,5,-502.1270480774119
Q2,raw,full,SR_none__LR_none,4,0,5,99,92,847.8006625133573,75,0,0,75,1,-1356.4671817480366
Q2,raw,full,SR_none__LR_none,4,1,5,99,92,867.9644751645898,84,9,9,75,1.25,-1271.3151740373905
Q2,raw,full,SR_none__LR_none,4,2,5,99,92,874.7660114024743,91,16,16,75,1.6666666666666665,-1111.9598334410339
Q2,raw,full,SR_none__LR_none,4,3,5,99,92,878.9927135553114,96,21,21,75,2.5,-815.1925087958979
Q2,raw,full,SR_none__LR_none,4,4,5,99,92,880.9444484821123,99,24,24,75,5,42.30474527834258
Q2,raw,full,SR_none__LR_none,5,0,5,99,92,864.6450695246248,100,0,0,100,1,-1277.1112813443456
Q2,raw,full,SR_none__LR_none,5,1,5,99,92,882.7249802676017,109,9,9,100,1.25,-1159.5302912106322
Q2,raw,full,SR_none__LR_none,5,2,5,99,92,891.0587295529587,116,16,16,100,1.6666666666666665,-956.1374123649593
Q2,raw,full,SR_none__LR_none,5,3,5,99,92,897.8376938570851,121,21,21,100,2.5,-570.2706833338802
Q2,raw,full,SR_none__LR_none,5,4,5,99,92,900.8346955634598,124,24,24,100,5,567.7478232467777
Q2,raw,full,SR_none__LR_none,6,0,5,99,92,891.7677594660958,125,0,0,125,1,-1218.3119468010614
Q2,raw,full,SR_none__LR_none,6,1,5,99,92,908.9515522836894,134,9,9,125,1.25,-1070.6775422100247
Q2,raw,full,SR_none__LR_none,6,2,5,99,92,921.7416564485364,141,16,16,125,1.6666666666666665,-829.0954087790716
Q2,raw,full,SR_none__LR_none,6,3,5,99,92,928.9581265815503,146,21,21,125,2.5,-349.8997627172457
Q2,raw,full,SR_none__LR_none,6,4,5,99,92,931.541383476188,149,24,24,125,5,1071.5580195524512
Q2,raw,full,SR_none__LR_none,7,0,5,99,92,903.9671787163086,150,0,0,150,1,-1129.666070875261
Q2,raw,full,SR_none__LR_none,7,1,5,99,92,938.9563837742036,159,9,9,150,1.25,-989.3813121582707
Q2,raw,full,SR_none__LR_none,7,2,5,99,92,955.3927983893636,166,16,16,150,1.6666666666666665,-707.9898352836824
Q2,raw,full,SR_none__LR_none,7,3,5,99,92,961.0273597216196,171,21,21,150,2.5,-131.42644293181934
Q2,raw,full,SR_none__LR_none,7,4,5,99,92,963.2656678819872,174,24,24,150,5,1573.3330228719828
Q2,raw,post_fordism,SR_const__LR_none,1,0,5,50,43,536.2001360619424,5,0,0,5,1,-1053.594271545417
Q2,raw,post_fordism,SR_const__LR_none,1,1,5,50,43,554.0723579590797,14,9,9,5,1.25,-1050.7864141538325
Q2,raw,post_fordism,SR_const__LR_none,1,2,5,50,43,563.0522582830467,21,16,16,5,1.6666666666666665,-1034.58198041755
Q2,raw,post_fordism,SR_const__LR_none,1,3,5,50,43,571.1378989147177,26,21,21,5,2.5,-1016.275593953701
Q2,raw,post_fordism,SR_const__LR_none,1,4,5,50,43,576.7459855887482,29,24,24,5,5,-969.1931655085119
Q2,raw,post_fordism,SR_const__LR_none,2,0,5,50,43,545.3409090320182,30,0,0,30,1,-977.8458145932295
Q2,raw,post_fordism,SR_const__LR_none,2,1,5,50,43,561.3221522643493,39,9,9,30,1.25,-947.7484991489479
Q2,raw,post_fordism,SR_const__LR_none,2,2,5,50,43,572.0912202395549,46,16,16,30,1.6666666666666665,-895.9432328433347
Q2,raw,post_fordism,SR_const__LR_none,2,3,5,50,43,579.7301889537702,51,21,21,30,2.5,-798.3851668009584
Q2,raw,post_fordism,SR_const__LR_none,2,4,5,50,43,583.6724313419836,54,24,24,30,5,-512.8960425532873
Q2,raw,post_fordism,SR_const__LR_none,3,0,5,50,43,550.7297829119091,55,0,0,55,1,-894.5935594606722
Q2,raw,post_fordism,SR_const__LR_none,3,1,5,50,43,583.8997357311187,64,9,9,55,1.25,-875.3661624670628
Q2,raw,post_fordism,SR_const__LR_none,3,2,5,50,43,596.4778700909791,71,16,16,55,1.6666666666666665,-787.9998610589513
Q2,raw,post_fordism,SR_const__LR_none,3,3,5,50,43,606.7132860845453,76,21,21,55,2.5,-617.2763538316609
Q2,raw,post_fordism,SR_const__LR_none,3,4,5,50,43,610.7121311373031,79,24,24,55,5,-96.82542768223107
Q2,raw,post_fordism,SR_const__LR_none,4,0,5,50,43,575.1505406479939,80,0,0,80,1,-849.4050720405028
Q2,raw,post_fordism,SR_const__LR_none,4,1,5,50,43,605.7351349152211,89,9,9,80,1.25,-801.499457219844
Q2,raw,post_fordism,SR_const__LR_none,4,2,5,50,43,618.1407276249527,96,16,16,80,1.6666666666666665,-674.6089046396668
Q2,raw,post_fordism,SR_const__LR_none,4,3,5,50,43,628.8198229929437,101,21,21,80,2.5,-426.41442041761013
Q2,raw,post_fordism,SR_const__LR_none,4,4,5,50,43,633.342999267372,104,24,24,80,5,328.0628505193265
Q2,raw,post_fordism,SR_const__LR_none,5,0,5,50,43,603.4137478440692,105,0,0,105,1,-811.9014835403144
Q2,raw,post_fordism,SR_const__LR_none,5,1,5,50,43,652.696071222768,114,9,9,105,1.25,-777.8838262195138
Q2,raw,post_fordism,SR_const__LR_none,5,2,5,50,43,685.2667578262815,121,16,16,105,1.6666666666666665,-652.1442935550926
Q2,raw,post_fordism,SR_const__LR_none,5,3,5,50,43,694.5276603656823,126,21,21,105,2.5,-322.7550879322398
Q2,raw,post_fordism,SR_const__LR_none,5,4,5,50,43,698.067275168844,129,24,24,105,5,668.7643131780776
Q2,raw,post_fordism,SR_const__LR_none,6,0,5,50,43,700.0353410101948,130,0,0,130,1,-911.1146669802265
Q2,raw,post_fordism,SR_const__LR_none,6,1,5,50,43,765.2870481409135,139,9,9,130,1.25,-885.5282764403811
Q2,raw,post_fordism,SR_const__LR_none,6,2,5,50,43,798.8705872019298,146,16,16,130,1.6666666666666665,-722.6352808191574
Q2,raw,post_fordism,SR_const__LR_none,6,3,5,50,43,814.1413998380042,151,21,21,130,2.5,-326.9075596460359
Q2,raw,post_fordism,SR_const__LR_none,6,4,5,50,43,820.2044627858985,154,24,24,130,5,894.639952405664
Q2,raw,post_fordism,SR_const__LR_none,7,0,5,50,43,848.9458052016503,155,0,0,155,1,-1114.9055924707984
Q2,raw,post_fordism,SR_const__LR_none,7,1,5,50,43,1518.2149877932495,164,9,9,155,1.25,-2273.8466521296295
Q2,raw,post_fordism,SR_none__LR_const,1,0,5,50,43,528.3490127083617,0,0,0,0,1,-1056.6980254167233
Q2,raw,post_fordism,SR_none__LR_const,1,1,5,50,43,546.6407583350351,10,9,9,1,1.25,-1054.7292154842112
Q2,raw,post_fordism,SR_none__LR_const,1,2,5,50,43,561.4918919235145,18,16,16,2,1.6666666666666665,-1050.2672482769533
Q2,raw,post_fordism,SR_none__LR_const,1,3,5,50,43,569.9895092836557,24,21,21,3,2.5,-1032.7848152700449
Q2,raw,post_fordism,SR_none__LR_const,1,4,5,50,43,575.829117064097,28,24,24,4,5,-986.1654290376772
Q2,raw,post_fordism,SR_none__LR_const,2,0,5,50,43,539.8237754460295,25,0,0,25,1,-985.6175479997198
Q2,raw,post_fordism,SR_none__LR_const,2,1,5,50,43,556.1425649947106,35,9,9,26,1.25,-956.1953251881383
Q2,raw,post_fordism,SR_none__LR_const,2,2,5,50,43,567.3661582294523,43,16,16,27,1.6666666666666665,-905.2991094015972
Q2,raw,post_fordism,SR_none__LR_const,2,3,5,50,43,577.8557497661209,49,21,21,28,2.5,-813.4422890041276
Q2,raw,post_fordism,SR_none__LR_const,2,4,5,50,43,582.1557887114448,53,24,24,29,5,-528.6687578706775
Q2,raw,post_fordism,SR_none__LR_const,3,0,5,50,43,543.4472291066465,50,0,0,50,1,-898.834452428615
Q2,raw,post_fordism,SR_none__LR_const,3,1,5,50,43,581.2786459283675,60,9,9,51,1.25,-888.9299834400283
Q2,raw,post_fordism,SR_none__LR_const,3,2,5,50,43,593.8843579549798,68,16,16,52,1.6666666666666665,-801.6188373654206
Q2,raw,post_fordism,SR_none__LR_const,3,3,5,50,43,605.185259150734,74,21,21,53,2.5,-633.0263005425063
Q2,raw,post_fordism,SR_none__LR_const,3,4,5,50,43,609.209581806376,78,24,24,54,5,-112.62632959884468
Q2,raw,post_fordism,SR_none__LR_const,4,0,5,50,43,567.6663151682292,75,0,0,75,1,-853.2426216594412
Q2,raw,post_fordism,SR_none__LR_const,4,1,5,50,43,599.2356087560318,85,9,9,76,1.25,-807.306405479933
Q2,raw,post_fordism,SR_none__LR_const,4,2,5,50,43,612.057873571801,93,16,16,77,1.6666666666666665,-681.2491971118312
Q2,raw,post_fordism,SR_none__LR_const,4,3,5,50,43,622.9659999680027,99,21,21,78,2.5,-433.51277494619603
Q2,raw,post_fordism,SR_none__LR_const,4,4,5,50,43,629.318225231702,103,24,24,79,5,317.30639801219877
Q2,raw,post_fordism,SR_none__LR_const,5,0,5,50,43,589.4748627725312,100,0,0,100,1,-802.8297139757062
Q2,raw,post_fordism,SR_none__LR_const,5,1,5,50,43,638.9977397629871,110,9,9,101,1.25,-769.2931638784198
Q2,raw,post_fordism,SR_none__LR_const,5,2,5,50,43,671.6711125753254,118,16,16,102,1.6666666666666665,-643.7590036316484
Q2,raw,post_fordism,SR_none__LR_const,5,3,5,50,43,687.9830806760968,124,21,21,103,2.5,-328.4719291315366
Q2,raw,post_fordism,SR_none__LR_const,5,4,5,50,43,695.5518307533723,128,24,24,104,5,654.9892014305533
Q2,raw,post_fordism,SR_none__LR_const,6,0,5,50,43,651.2130478644095,125,0,0,125,1,-832.2760812671238
Q2,raw,post_fordism,SR_none__LR_const,6,1,5,50,43,741.478073896186,135,9,9,126,1.25,-856.7163285293938
Q2,raw,post_fordism,SR_none__LR_const,6,2,5,50,43,786.0272620592867,143,16,16,127,1.6666666666666665,-715.7546311123391
Q2,raw,post_fordism,SR_none__LR_const,6,3,5,50,43,802.9755633595801,149,21,21,128,2.5,-323.38188726765543
Q2,raw,post_fordism,SR_none__LR_const,6,4,5,50,43,816.3232221801122,153,24,24,129,5,883.5964330387687
Q2,raw,post_fordism,SR_none__LR_const,7,0,5,50,43,754.8019507343652,150,0,0,150,1,-945.423884114696
Q2,raw,post_fordism,SR_none__LR_const,7,1,5,50,43,1469.160232447932,160,9,9,151,1.25,-2194.543142017462
Q2,raw,post_fordism,SR_none__LR_none,1,0,5,50,43,528.3490127083617,0,0,0,0,1,-1056.6980254167233
Q2,raw,post_fordism,SR_none__LR_none,1,1,5,50,43,544.0456469596112,9,9,9,0,1.25,-1054.2404928779804
Q2,raw,post_fordism,SR_none__LR_none,1,2,5,50,43,554.3656735851332,16,16,16,0,1.6666666666666665,-1048.5521453191693
Q2,raw,post_fordism,SR_none__LR_none,1,3,5,50,43,560.9641770917536,21,21,21,0,2.5,-1042.9431517539424
Q2,raw,post_fordism,SR_none__LR_none,1,4,5,50,43,563.0528895805778,24,24,24,0,5,-1035.83697638451
Q2,raw,post_fordism,SR_none__LR_none,2,0,5,50,43,539.8237754460295,25,0,0,25,1,-985.6175479997198
Q2,raw,post_fordism,SR_none__LR_none,2,1,5,50,43,554.1926025713775,34,9,9,25,1.25,-956.9969004860891
Q2,raw,post_fordism,SR_none__LR_none,2,2,5,50,43,564.979651681926,41,16,16,25,1.6666666666666665,-913.0634300255233
Q2,raw,post_fordism,SR_none__LR_none,2,3,5,50,43,569.436977503111,46,21,21,25,2.5,-824.8137453458096
Q2,raw,post_fordism,SR_none__LR_none,2,4,5,50,43,573.4037356193361,49,24,24,25,5,-586.3886540003314
Q2,raw,post_fordism,SR_none__LR_none,3,0,5,50,43,543.4472291066465,50,0,0,50,1,-898.834452428615
Q2,raw,post_fordism,SR_none__LR_none,3,1,5,50,43,569.2300049975549,59,9,9,50,1.25,-869.5342017230203
Q2,raw,post_fordism,SR_none__LR_none,3,2,5,50,43,581.283839443511,66,16,16,50,1.6666666666666665,-788.9551340614616
Q2,raw,post_fordism,SR_none__LR_none,3,3,5,50,43,585.7144985703466,71,21,21,50,2.5,-622.293780249433
Q2,raw,post_fordism,SR_none__LR_none,3,4,5,50,43,589.20976852275,74,24,24,50,5,-147.8507053454639
Q2,raw,post_fordism,SR_none__LR_none,4,0,5,50,43,567.6663151682292,75,0,0,75,1,-853.2426216594412
Q2,raw,post_fordism,SR_none__LR_none,4,1,5,50,43,583.4063942516628,84,9,9,75,1.25,-780.3494766158121
Q2,raw,post_fordism,SR_none__LR_none,4,2,5,50,43,595.1056970466797,91,16,16,75,1.6666666666666665,-659.8821777805671
Q2,raw,post_fordism,SR_none__LR_none,4,3,5,50,43,602.9110905157836,96,21,21,75,2.5,-421.6119569094594
Q2,raw,post_fordism,SR_none__LR_none,4,4,5,50,43,608.4426913660324,99,24,24,75,5,283.8334634296666
Q2,raw,post_fordism,SR_none__LR_none,5,0,5,50,43,589.4748627725312,100,0,0,100,1,-802.8297139757062
Q2,raw,post_fordism,SR_none__LR_none,5,1,5,50,43,637.0752338282488,109,9,9,100,1.25,-770.1496521535602
Q2,raw,post_fordism,SR_none__LR_none,5,2,5,50,43,653.4066433331662,116,16,16,100,1.6666666666666665,-619.7673988663084
Q2,raw,post_fordism,SR_none__LR_none,5,3,5,50,43,664.4377444697527,121,21,21,100,2.5,-309.59025758655
Q2,raw,post_fordism,SR_none__LR_none,5,4,5,50,43,669.2202363393134,124,24,24,100,5,632.4283879447999
Q2,raw,post_fordism,SR_none__LR_none,6,0,5,50,43,651.2130478644095,125,0,0,125,1,-832.2760812671238
Q2,raw,post_fordism,SR_none__LR_none,6,1,5,50,43,711.2740826459601,134,9,9,125,1.25,-801.009846173559
Q2,raw,post_fordism,SR_none__LR_none,6,2,5,50,43,750.2417805680766,141,16,16,125,1.6666666666666665,-656.7210018488975
Q2,raw,post_fordism,SR_none__LR_none,6,3,5,50,43,765.9372640734367,146,21,21,125,2.5,-277.5142895630704
Q2,raw,post_fordism,SR_none__LR_none,6,4,5,50,43,771.2374614107878,149,24,24,125,5,898.5439522635465
Q2,raw,post_fordism,SR_none__LR_none,7,0,5,50,43,754.8019507343652,150,0,0,150,1,-945.423884114696
Q2,raw,post_fordism,SR_none__LR_none,7,2,5,50,43,2224.9866561625713,166,16,16,150,1.6666666666666665,-3449.494081550655
Q3,ortho,fordism,SR_const__LR_none,1,0,6,49,43,482.2469206358075,6,0,0,6,1,-941.9266405774537
Q3,ortho,fordism,SR_const__LR_none,1,1,6,49,43,523.534152304257,17,11,11,6,1.2,-978.6144625028911
Q3,ortho,fordism,SR_const__LR_none,1,2,6,49,43,550.7499833369951,26,20,20,6,1.5,-992.4251633188769
Q3,ortho,fordism,SR_const__LR_none,1,3,6,49,43,569.0609939518305,33,27,27,6,2,-991.4351833916121
Q3,ortho,fordism,SR_const__LR_none,1,4,6,49,43,575.9098149568301,38,32,32,6,3,-963.7596241289822
Q3,ortho,fordism,SR_const__LR_none,1,5,6,49,43,578.6863369717807,41,35,35,6,6,-890.3274657293186
Q3,ortho,fordism,SR_const__LR_none,2,0,6,49,43,532.9673240660613,42,0,0,42,1,-907.964243272993
Q3,ortho,fordism,SR_const__LR_none,2,1,6,49,43,558.4214013395424,53,11,11,42,1.2,-885.9051155755001
Q3,ortho,fordism,SR_const__LR_none,2,2,6,49,43,575.4675137271718,62,20,20,42,1.5,-838.7554178517778
Q3,ortho,fordism,SR_const__LR_none,2,3,6,49,43,589.3882800503495,69,27,27,42,2,-761.2833472587135
Q3,ortho,fordism,SR_const__LR_none,2,4,6,49,43,599.4905051082886,74,32,32,42,3,-604.7113919369945
Q3,ortho,fordism,SR_const__LR_none,2,5,6,49,43,601.3442453349869,77,35,35,42,6,-123.2240574659213
Q3,ortho,fordism,SR_const__LR_none,3,0,6,49,43,557.24425264413685,78,0,0,78,1,-821.1148962641759
Q3,ortho,fordism,SR_const__LR_none,3,1,6,49,43,596.917265599796,89,11,11,78,1.2,-800.4129990980454
Q3,ortho,fordism,SR_const__LR_none,3,2,6,49,43,625.2134036487992,98,20,20,78,1.5,-735.1423914475803
Q3,ortho,fordism,SR_const__LR_none,3,3,6,49,43,643.2580322489326,105,27,27,78,2,-598.2164433259434
Q3,ortho,fordism,SR_const__LR_none,3,4,6,49,43,656.2145673850955,110,32,32,78,3,-311.9499039957034
Q3,ortho,fordism,SR_const__LR_none,3,5,6,49,43,661.972309696806,113,35,35,78,6,567.93903880025
Q3,ortho,fordism,SR_const__LR_none,4,0,6,49,43,614.126859030597,114,0,0,114,1,-799.4769048721278
Q3,ortho,fordism,SR_const__LR_none,4,1,6,49,43,666.7112327364533,125,11,11,114,1.2,-777.5170883733982
Q3,ortho,fordism,SR_const__LR_none,4,2,6,49,43,697.9687242674515,134,20,20,114,1.5,-677.5482264374326
Q3,ortho,fordism,SR_const__LR_none,4,3,6,49,43,720.3942699283172,141,27,27,114,2,-481.6825103547759
Q3,ortho,fordism,SR_const__LR_none,4,4,6,49,43,738.7714647267846,146,32,32,114,3,-70.85408618417705
Q3,ortho,fordism,SR_const__LR_none,4,5,6,49,43,745.5828819180394,149,35,35,114,6,1213.1371193475925
Q3,ortho,fordism,SR_const__LR_none,5,0,6,49,43,682.7681025171505,150,0,0,150,1,-801.3561876802667
Q3,ortho,fordism,SR_const__LR_none,5,1,6,49,43,815.9107601086878,161,11,11,150,1.2,-913.4322981199051
Q3,ortho,fordism,SR_const__LR_none,5,2,6,49,43,883.6651303177971,170,20,20,150,1.5,-845.8362322906714
Q3,ortho,fordism,SR_const__LR_none,5,3,6,49,43,911.6169251730156,177,27,27,150,2,-593.3214125142363
Q3,ortho,fordism,SR_const__LR_none,5,4,6,49,43,930.6862695398196,182,32,32,150,3,-48.474083315342114
Q3,ortho,fordism,SR_const__LR_none,5,5,6,49,43,947.4629308195272,185,35,35,150,6,1621.7962465344267
Q3,ortho,fordism,SR_const__LR_none,6,0,6,49,43,1487.9118142225036,186,0,0,186,1,-2276.2404069260047
Q3,ortho,fordism,SR_none__LR_const,1,0,6,49,43,478.0970944333664,0,0,0,0,1,-956.1941888667328
Q3,ortho,fordism,SR_none__LR_const,1,1,6,49,43,519.5303380006903,12,11,11,1,1.2,-993.1740345899192
Q3,ortho,fordism,SR_none__LR_const,1,2,6,49,43,547.348446896804,22,20,20,2,1.5,-1008.1892911326561
Q3,ortho,fordism,SR_none__LR_const,1,3,6,49,43,565.8199793565627,30,27,27,3,2,-1007.5203548952379
Q3,ortho,fordism,SR_none__LR_const,1,4,6,49,43,573.770903113685,36,32,32,4,3,-982.0490011368532
Q3,ortho,fordism,SR_none__LR_const,1,5,6,49,43,576.5481616215757,40,35,35,5,6,-908.6183157230698
Q3,ortho,fordism,SR_none__LR_const,2,0,6,49,43,529.0297437068311,36,0,0,36,1,-922.6562832486941
Q3,ortho,fordism,SR_none__LR_const,2,1,6,49,43,554.8126762660739,48,11,11,37,1.2,-901.2548661227245
Q3,ortho,fordism,SR_none__LR_const,2,2,6,49,43,571.8599586563332,58,20,20,38,1.5,-854.1075084042621
Q3,ortho,fordism,SR_none__LR_const,2,3,6,49,43,586.6257450390501,66,27,27,39,2,-778.3254779302762
Q3,ortho,fordism,SR_none__LR_const,2,4,6,49,43,596.7393969652479,72,32,32,40,3,-621.7763763450744
Q3,ortho,fordism,SR_none__LR_const,2,5,6,49,43,599.7462801962446,76,35,35,41,6,-142.5953278825982
Q3,ortho,fordism,SR_none__LR_const,3,0,6,49,43,550.8732892625235,72,0,0,72,1,-830.9401701951105
Q3,ortho,fordism,SR_none__LR_const,3,1,6,49,43,591.8712095653273,84,11,11,73,1.2,-812.8880877232693
Q3,ortho,fordism,SR_none__LR_const,3,2,6,49,43,621.2826847212782,94,20,20,74,1.5,-749.8481542866998
Q3,ortho,fordism,SR_none__LR_const,3,3,6,49,43,640.4597767065143,102,27,27,75,2,-615.187132935268
Q3,ortho,fordism,SR_none__LR_const,3,4,6,49,43,653.8746099917666,108,32,32,76,3,-329.8371899032071
Q3,ortho,fordism,SR_none__LR_const,3,5,6,49,43,659.8049966307823,112,35,35,77,6,549.706464238136
