spec,basis,window,det_tag,p,r,k_longrun,k_total,T_window,T_eff,m,logLik,ll_source,status
Q2,raw,post_fordism,SR_const__LR_none,3,4,24,79,50,47,5,610.7121311373031,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,4,0,0,80,50,46,5,575.1505406479939,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,4,1,9,89,50,46,5,605.7351349152211,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,4,2,16,96,50,46,5,618.1407276249527,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,4,3,21,101,50,46,5,628.8198229929437,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,4,4,24,104,50,46,5,633.342999267372,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,5,0,0,105,50,45,5,603.4137478440692,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,5,1,9,114,50,45,5,652.696071222768,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,5,2,16,121,50,45,5,685.2667578262815,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,5,3,21,126,50,45,5,694.5276603656823,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,5,4,24,129,50,45,5,698.067275168844,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,6,0,0,130,50,44,5,700.0353410101948,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,6,1,9,139,50,44,5,765.2870481409135,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,6,2,16,146,50,44,5,798.8705872019298,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,6,3,21,151,50,44,5,814.1413998380042,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,6,4,24,154,50,44,5,820.2044627858985,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,7,0,0,155,50,43,5,848.9458052016503,stats_logLik,computed
Q2,raw,post_fordism,SR_const__LR_none,7,1,9,164,50,43,5,1518.2149877932497,resid_Sigma,computed
Q2,raw,post_fordism,SR_const__LR_none,7,2,16,171,50,43,5,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 4.19696e-18
Q2,raw,post_fordism,SR_const__LR_none,7,3,21,176,50,43,5,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 3.33659e-19
Q2,raw,post_fordism,SR_const__LR_none,7,4,24,179,50,43,5,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 2.83176e-21
Q2,raw,post_fordism,SR_none__LR_const,1,0,0,0,50,49,5,528.3490127083617,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,1,1,9,10,50,49,5,546.6407583350351,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,1,2,16,18,50,49,5,561.4918919235145,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,1,3,21,24,50,49,5,569.9895092836557,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,1,4,24,28,50,49,5,575.829117064097,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,2,0,0,25,50,48,5,539.8237754460295,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,2,1,9,35,50,48,5,556.1425649947106,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,2,2,16,43,50,48,5,567.3661582294523,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,2,3,21,49,50,48,5,577.8557497661209,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,2,4,24,53,50,48,5,582.1557887114448,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,3,0,0,50,50,47,5,543.4472291066465,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,3,1,9,60,50,47,5,581.2786459283675,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,3,2,16,68,50,47,5,593.8843579549798,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,3,3,21,74,50,47,5,605.185259150734,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,3,4,24,78,50,47,5,609.209581806376,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,4,0,0,75,50,46,5,567.6663151682292,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,4,1,9,85,50,46,5,599.2356087560318,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,4,2,16,93,50,46,5,612.057873571801,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,4,3,21,99,50,46,5,622.9659999680027,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,4,4,24,103,50,46,5,629.318225231702,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,5,0,0,100,50,45,5,589.4748627725312,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,5,1,9,110,50,45,5,638.9977397629871,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,5,2,16,118,50,45,5,671.6711125753254,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,5,3,21,124,50,45,5,687.9830806760968,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,5,4,24,128,50,45,5,695.5518307533723,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,6,0,0,125,50,44,5,651.2130478644095,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,6,1,9,135,50,44,5,741.478073896186,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,6,2,16,143,50,44,5,786.0272620592867,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,6,3,21,149,50,44,5,802.9755633595801,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,6,4,24,153,50,44,5,816.3232221801122,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,7,0,0,150,50,43,5,754.8019507343652,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_const,7,1,9,160,50,43,5,1469.160232447932,resid_Sigma,computed
Q2,raw,post_fordism,SR_none__LR_const,7,2,16,168,50,43,5,NA,NA,"fail: Lapack routine dgesv: system is exactly singular: U[2,2] = 0"
Q2,raw,post_fordism,SR_none__LR_const,7,3,21,174,50,43,5,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.37764e-18
Q2,raw,post_fordism,SR_none__LR_const,7,4,24,178,50,43,5,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 8.51285e-19
Q2,raw,post_fordism,SR_none__LR_none,1,0,0,0,50,49,5,528.3490127083617,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,1,1,9,9,50,49,5,544.0456469596112,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,1,2,16,16,50,49,5,554.3656735851332,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,1,3,21,21,50,49,5,560.9641770917536,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,1,4,24,24,50,49,5,563.0528895805778,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,2,0,0,25,50,48,5,539.8237754460295,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,2,1,9,34,50,48,5,554.1926025713775,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,2,2,16,41,50,48,5,564.979651681926,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,2,3,21,46,50,48,5,569.436977503111,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,2,4,24,49,50,48,5,573.4037356193361,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,3,0,0,50,50,47,5,543.4472291066465,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,3,1,9,59,50,47,5,569.2300049975549,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,3,2,16,66,50,47,5,581.283839443511,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,3,3,21,71,50,47,5,585.7144985703466,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,3,4,24,74,50,47,5,589.20976852275,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,4,0,0,75,50,46,5,567.6663151682292,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,4,1,9,84,50,46,5,583.4063942516628,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,4,2,16,91,50,46,5,595.1056970466797,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,4,3,21,96,50,46,5,602.9110905157836,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,4,4,24,99,50,46,5,608.4426913660324,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,5,0,0,100,50,45,5,589.4748627725312,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,5,1,9,109,50,45,5,637.0752338282488,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,5,2,16,116,50,45,5,653.4066433331662,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,5,3,21,121,50,45,5,664.4377444697527,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,5,4,24,124,50,45,5,669.2202363393134,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,6,0,0,125,50,44,5,651.2130478644095,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,6,1,9,134,50,44,5,711.2740826459601,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,6,2,16,141,50,44,5,750.2417805680766,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,6,3,21,146,50,44,5,765.9372640734367,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,6,4,24,149,50,44,5,771.2374614107878,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,7,0,0,150,50,43,5,754.8019507343652,stats_logLik,computed
Q2,raw,post_fordism,SR_none__LR_none,7,1,9,159,50,43,5,NA,NA,fail: logLik extraction
Q2,raw,post_fordism,SR_none__LR_none,7,2,16,166,50,43,5,2224.9866561625713,resid_Sigma,computed
Q2,raw,post_fordism,SR_none__LR_none,7,3,21,171,50,43,5,NA,NA,fail: logLik extraction
Q2,raw,post_fordism,SR_none__LR_none,7,4,24,174,50,43,5,NA,NA,fail: logLik extraction
Q3,ortho,fordism,SR_const__LR_none,1,0,0,6,49,48,6,482.2469206358075,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,1,1,11,17,49,48,6,523.534152304257,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,1,2,20,26,49,48,6,550.7499833369951,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,1,3,27,33,49,48,6,569.0609939518305,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,1,4,32,38,49,48,6,575.9098149568301,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,1,5,35,41,49,48,6,578.6863369717807,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,2,0,0,42,49,47,6,532.9673240660613,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,2,1,11,53,49,47,6,558.4214013395424,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,2,2,20,62,49,47,6,575.4675137271718,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,2,3,27,69,49,47,6,589.3882800503495,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,2,4,32,74,49,47,6,599.4905051082886,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,2,5,35,77,49,47,6,601.3442453349869,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,3,0,0,78,49,46,6,557.24425264413685,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,3,1,11,89,49,46,6,596.917265599796,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,3,2,20,98,49,46,6,625.2134036487992,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,3,3,27,105,49,46,6,643.2580322489326,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,3,4,32,110,49,46,6,656.2145673850955,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,3,5,35,113,49,46,6,661.972309696806,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,4,0,0,114,49,45,6,614.126859030597,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,4,1,11,125,49,45,6,666.7112327364533,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,4,2,20,134,49,45,6,697.9687242674515,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,4,3,27,141,49,45,6,720.3942699283172,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,4,4,32,146,49,45,6,738.7714647267846,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,4,5,35,149,49,45,6,745.5828819180394,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,5,0,0,150,49,44,6,682.7681025171505,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,5,1,11,161,49,44,6,815.9107601086878,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,5,2,20,170,49,44,6,883.6651303177971,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,5,3,27,177,49,44,6,911.6169251730156,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,5,4,32,182,49,44,6,930.6862695398197,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,5,5,35,185,49,44,6,947.4629308195273,stats_logLik,computed
Q3,ortho,fordism,SR_const__LR_none,6,0,0,186,49,43,6,1487.9118142225036,resid_Sigma,computed
Q3,ortho,fordism,SR_const__LR_none,6,1,11,197,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 3.93225e-18
Q3,ortho,fordism,SR_const__LR_none,6,2,20,206,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 3.93225e-18
Q3,ortho,fordism,SR_const__LR_none,6,3,27,213,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 3.93225e-18
Q3,ortho,fordism,SR_const__LR_none,6,4,32,218,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 3.93225e-18
Q3,ortho,fordism,SR_const__LR_none,6,5,35,221,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 3.93225e-18
Q3,ortho,fordism,SR_const__LR_none,7,0,0,222,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_const__LR_none,7,1,11,233,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_const__LR_none,7,2,20,242,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_const__LR_none,7,3,27,249,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_const__LR_none,7,4,32,254,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_const__LR_none,7,5,35,257,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_const,1,0,0,0,49,48,6,478.0970944333664,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,1,1,11,12,49,48,6,519.5303380006903,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,1,2,20,22,49,48,6,547.348446896804,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,1,3,27,30,49,48,6,565.8199793565627,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,1,4,32,36,49,48,6,573.770903113685,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,1,5,35,40,49,48,6,576.5481616215757,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,2,0,0,36,49,47,6,529.0297437068311,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,2,1,11,48,49,47,6,554.8126762660739,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,2,2,20,58,49,47,6,571.8599586563332,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,2,3,27,66,49,47,6,586.6257450390501,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,2,4,32,72,49,47,6,596.7393969652479,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,2,5,35,76,49,47,6,599.7462801962446,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,3,0,0,72,49,46,6,550.8732892625235,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,3,1,11,84,49,46,6,591.8712095653273,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,3,2,20,94,49,46,6,621.2826847212782,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,3,3,27,102,49,46,6,640.4597767065143,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,3,4,32,108,49,46,6,653.8746099917666,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,3,5,35,112,49,46,6,659.8049966307823,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,4,0,0,108,49,45,6,607.980082764519,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,4,1,11,120,49,45,6,662.1377062369903,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,4,2,20,130,49,45,6,693.4008803176575,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,4,3,27,138,49,45,6,715.826844866221,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,4,4,32,144,49,45,6,734.5339626200052,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,4,5,35,148,49,45,6,743.7254862052037,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,5,0,0,144,49,44,6,671.1460399772443,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,5,1,11,156,49,44,6,804.6766131293825,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,5,2,20,166,49,44,6,872.4845405807237,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,5,3,27,174,49,44,6,902.0119244981416,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,5,4,32,180,49,44,6,921.4951960780047,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,5,5,35,184,49,44,6,939.8607070426301,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,6,0,0,180,49,43,6,897.4735279534373,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_const,6,1,11,192,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.64615e-18
Q3,ortho,fordism,SR_none__LR_const,6,2,20,202,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.64615e-18
Q3,ortho,fordism,SR_none__LR_const,6,3,27,210,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.64615e-18
Q3,ortho,fordism,SR_none__LR_const,6,4,32,216,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.64615e-18
Q3,ortho,fordism,SR_none__LR_const,6,5,35,220,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 1.64615e-18
Q3,ortho,fordism,SR_none__LR_const,7,0,0,216,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_const,7,1,11,228,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_const,7,2,20,238,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_const,7,3,27,246,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_const,7,4,32,252,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_const,7,5,35,256,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_none,1,0,0,0,49,48,6,478.0970944333664,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,1,1,11,11,49,48,6,508.1492271037241,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,1,2,20,20,49,48,6,527.3025985571737,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,1,3,27,27,49,48,6,535.3723044457645,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,1,4,32,32,49,48,6,540.6180923167224,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,1,5,35,35,49,48,6,542.8494073132453,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,2,0,0,36,49,47,6,529.0297437068311,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,2,1,11,47,49,47,6,548.4619891414515,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,2,2,20,56,49,47,6,563.5702216363308,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,2,3,27,63,49,47,6,576.1239241170414,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,2,4,32,68,49,47,6,579.4834559423679,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,2,5,35,71,49,47,6,582.0934330386076,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,3,0,0,72,49,46,6,550.8732892625235,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,3,1,11,83,49,46,6,591.5631689306862,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,3,2,20,92,49,46,6,618.8576415599182,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,3,3,27,99,49,46,6,632.4725430584296,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,3,4,32,104,49,46,6,640.74204896013,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,3,5,35,107,49,46,6,643.334354217196,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,4,0,0,108,49,45,6,607.980082764519,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,4,1,11,119,49,45,6,639.252650675351,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,4,2,20,128,49,45,6,665.284586415721,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,4,3,27,135,49,45,6,687.5107276070124,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,4,4,32,140,49,45,6,704.2289090186455,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,4,5,35,143,49,45,6,709.213294152638,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,5,0,0,144,49,44,6,671.1460399772443,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,5,1,11,155,49,44,6,804.2829984594973,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,5,2,20,164,49,44,6,835.8304179351242,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,5,3,27,171,49,44,6,858.7536337996867,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,5,4,32,176,49,44,6,878.1820783498833,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,5,5,35,179,49,44,6,887.5043676411888,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,6,0,0,180,49,43,6,897.4735279534373,stats_logLik,computed
Q3,ortho,fordism,SR_none__LR_none,6,1,11,191,49,43,6,1533.42033705013,resid_Sigma,computed
Q3,ortho,fordism,SR_none__LR_none,6,2,20,200,49,43,6,2212.375899606597,resid_Sigma,computed
Q3,ortho,fordism,SR_none__LR_none,6,3,27,207,49,43,6,3012.402190236667,resid_Sigma,computed
Q3,ortho,fordism,SR_none__LR_none,6,4,32,212,49,43,6,NA,NA,fail: logLik extraction
Q3,ortho,fordism,SR_none__LR_none,6,5,35,215,49,43,6,NA,NA,fail: sistema es computacionalmente singular: número de condición recíproco = 4.19265e-20
Q3,ortho,fordism,SR_none__LR_none,7,0,0,216,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_none,7,1,11,227,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_none,7,2,20,236,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_none,7,3,27,243,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_none,7,4,32,248,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,fordism,SR_none__LR_none,7,5,35,251,49,42,6,NA,NA,"fail: Not enough observations. Try reducing lag number
"
Q3,ortho,full,SR_const__LR_none,1,0,0,6,99,98,6,913.6413426025168,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,1,1,11,17,99,98,6,945.7950925794458,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,1,2,20,26,99,98,6,964.734714461306,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,1,3,27,33,99,98,6,975.8977612897919,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,1,4,32,38,99,98,6,982.8677491154923,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,1,5,35,41,99,98,6,985.6733285528068,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,2,0,0,42,99,97,6,939.0360796723379,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,2,1,11,53,99,97,6,962.9374633666285,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,2,2,20,62,99,97,6,979.3292201855768,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,2,3,27,69,99,97,6,991.6474387403737,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,2,4,32,74,99,97,6,999.3277757913136,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,2,5,35,77,99,97,6,1001.0723305136358,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,3,0,0,78,99,96,6,958.1844490519671,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,3,1,11,89,99,96,6,987.4513746502405,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,3,2,20,98,99,96,6,1003.3547225454851,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,3,3,27,105,99,96,6,1016.435765990929,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,3,4,32,110,99,96,6,1021.2487681407397,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,3,5,35,113,99,96,6,1023.9781714200382,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,4,0,0,114,99,95,6,977.7887422721532,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,4,1,11,125,99,95,6,1009.0202244517296,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,4,2,20,134,99,95,6,1032.8066953908483,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,4,3,27,141,99,95,6,1045.3875074063637,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,4,4,32,146,99,95,6,1051.7241749219465,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,4,5,35,149,99,95,6,1054.2428126403004,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,5,0,0,150,99,94,6,1013.1703577890149,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,5,1,11,161,99,94,6,1049.295585085127,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,5,2,20,170,99,94,6,1067.503822108974,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,5,3,27,177,99,94,6,1077.2801467396862,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,5,4,32,182,99,94,6,1084.170225903575,stats_logLik,computed
Q3,ortho,full,SR_const__LR_none,5,5,35,185,99,94,6,1087.1008298653355,stats_logLik,computed
