"year","CFC_ME_GPIM_2017","CFC_NRC_GPIM_2017","CFC_RATE_N_ME","CFC_RATE_N_NRC","CFC_RATE_N_TOT","CFC_TOT_GPIM_2017","DELTA_G_ME","DELTA_G_NRC","DELTA_G_TOT","DELTA_I_ME","DELTA_I_NRC","DELTA_I_TOT","DELTA_N_ME","DELTA_N_NRC","DELTA_N_TOT","DLOG_G_ME","DLOG_G_NRC","DLOG_G_TOT","DLOG_I_ME","DLOG_I_NRC","DLOG_I_TOT","DLOG_N_ME","DLOG_N_NRC","DLOG_N_TOT","G_ME_GPIM_2017","G_NRC_GPIM_2017","G_TOT_GPIM_2017","GAP_ARITH_LOG_G_ME","GAP_ARITH_LOG_G_NRC","GAP_ARITH_LOG_G_TOT","GAP_ARITH_LOG_I_ME","GAP_ARITH_LOG_I_NRC","GAP_ARITH_LOG_I_TOT","GAP_ARITH_LOG_N_ME","GAP_ARITH_LOG_N_NRC","GAP_ARITH_LOG_N_TOT","GROSS_ACCUMULATION_NET_FLOW_ME","GROSS_ACCUMULATION_NET_FLOW_NRC","GROSS_ACCUMULATION_NET_FLOW_TOT","GROWTH_ARITH_G_ME","GROWTH_ARITH_G_NRC","GROWTH_ARITH_G_TOT","GROWTH_ARITH_I_ME","GROWTH_ARITH_I_NRC","GROWTH_ARITH_I_TOT","GROWTH_ARITH_N_ME","GROWTH_ARITH_N_NRC","GROWTH_ARITH_N_TOT","I_ME_REAL_2017","I_NRC_REAL_2017","I_TOT_REAL_2017","INV_RATE_G_ME","INV_RATE_G_NRC","INV_RATE_G_TOT","K_GROSS_ME","K_GROSS_NRC","K_GROSS_TOT","K_NET_ME","K_NET_NRC","K_NET_TOT","L1_DLOG_G_ME","L1_DLOG_G_NRC","L1_DLOG_G_TOT","L1_DLOG_N_ME","L1_DLOG_N_NRC","L1_DLOG_N_TOT","L1_LOG_G_ME","L1_LOG_G_NRC","L1_LOG_G_TOT","L1_LOG_N_ME","L1_LOG_N_NRC","L1_LOG_N_TOT","LOG_G_ME_GPIM_2017","LOG_G_NRC_GPIM_2017","LOG_G_TOT_GPIM_2017","LOG_I_ME_REAL_2017","LOG_I_NRC_REAL_2017","LOG_I_TOT_REAL_2017","LOG_N_ME_GPIM_2017","LOG_N_NRC_GPIM_2017","LOG_N_TOT_GPIM_2017","N_ME_GPIM_2017","N_NRC_GPIM_2017","N_TOT_GPIM_2017","NET_ACCUMULATION_NET_FLOW_ME","NET_ACCUMULATION_NET_FLOW_NRC","NET_ACCUMULATION_NET_FLOW_TOT","RET_ME_GPIM_2017","RET_NRC_GPIM_2017","RET_RATE_G_ME","RET_RATE_G_NRC","RET_RATE_G_TOT","RET_TOT_GPIM_2017","SHARE_GROSS_ME_TOT","SHARE_GROSS_NRC_TOT","SHARE_INVESTMENT_ME_TOT","SHARE_INVESTMENT_NRC_TOT","SHARE_NET_ME_TOT","SHARE_NET_NRC_TOT"
1949,697112.963517366,2028040.76721402,0.155115473578231,0.0669933158408371,0.0783846065278169,2725153.73073139,57108.9428475704,-1117825.3440447,-1060716.40119711,-128395.080233137,-113268.31160431,-241663.39183744,24444.0026369495,-781251.426910702,-756807.424273804,0.00721417011615522,-0.024997183130214,-0.0201523584547978,-0.16376860161219,-0.0869553707279724,-0.115803152010992,0.00542432716614982,-0.0261463367741932,-0.0220087580311024,7944806.73752248,44161468.2031397,52106274.9406622,0.0000260848142663592,0.000309842483438204,0.000201701582439002,0.0127070437527161,0.00367337790550666,0.00645368081913551,0.0000147382990034533,0.000338855760864031,0.000240425661422954,57108.942847562,-1117825.34404468,-1060716.40119711,0.00724025493042158,-0.0246873406467758,-0.0199506568723588,-0.151061557859474,-0.0832819928224658,-0.109349471191856,0.00543906546515328,-0.0258074810133292,-0.0217683323696794,721556.966154317,1246789.34030331,1968346.30645763,0.0914787793519992,0.0275355298775601,0.0370219614986548,7944806.73752248,44161468.2031397,52106274.9406622,4518598.88890484,29491033.8266248,34009632.7155296,0.0296306403249886,-0.0224187578225923,-0.014865930202145,0.0416599865268061,-0.0230649448790565,-0.0149301684272665,15.8808148624966,17.6283603898644,17.7889482982459,15.3182881962576,17.2257431738052,17.364163115648,15.8880290326127,17.6033632067341,17.7687959397911,13.4891666092481,14.0360822771943,14.4927043098421,15.3237125234238,17.199596837031,17.3421543576169,4518598.88890484,29491033.8266248,34009632.7155296,24444.002636951,-781251.42691071,-756807.42427376,664448.023306755,2364614.68434799,0.0842385244215787,0.0522228705243355,0.0569726183710137,3029062.70765474,0.152473128170645,0.847526871829354,0.366580293207083,0.633419706792915,0.132862325409399,0.867137674590602
1950,707286.749633607,2053539.31568377,0.156527889955072,0.0696326662454883,0.0811777677345137,2760826.06531738,-9031.67881099042,-1299126.6785644,-1308158.3573754,-35677.2005797541,-65848.02297012,-101525.22354988,-21406.9840590395,-872597.998350598,-894004.982409596,-0.0011374494839842,-0.0298590282854114,-0.0254261030617933,-0.0507089867432065,-0.0542598722136418,-0.0529567232399195,-0.00474878461085382,-0.0300351595320798,-0.0266384917389324,7935775.05871149,42862341.5245753,50798116.5832868,0.00000064665046343418,0.000441376847997558,0.000320521078335263,0.00126424120924967,0.00144579942561098,0.00137777942459488,0.0000112576505380607,0.000446573269538956,0.00035167500417323,-9031.678810991,-1299126.67856436,-1308158.35737535,-0.00113680283352076,-0.0294176514374139,-0.025105581983458,-0.0494447455339568,-0.0528140727880308,-0.0515789438153246,-0.00473752696031576,-0.0295885862625408,-0.0262868167347592,685879.765574563,1180941.31733319,1866821.08290775,0.0863305789850401,0.026741441473389,0.0358271836747811,7935775.05871149,42862341.5245753,50798116.5832868,4497191.9048458,28618435.8282742,33115627.73312,0.00721417011615522,-0.024997183130214,-0.0201523584547978,0.00542432716614982,-0.0261463367741932,-0.0220087580311024,15.8880290326127,17.6033632067341,17.7687959397911,15.3237125234238,17.199596837031,17.3421543576169,15.8868915831287,17.5735041784487,17.7433698367293,13.4384576225049,13.9818224049807,14.4397475866022,15.3189637388129,17.1695616774989,17.315515865878,4497191.9048458,28618435.8282742,33115627.73312,-21406.984059044,-872597.99835058,-894004.98240963,694911.444385554,2480067.99589755,0.0874673818185609,0.056159092910802,0.0609327656582382,3174979.4402831,0.156221836408054,0.843778163591946,0.367405195845678,0.632594804154323,0.135802707443411,0.864197292556589
1951,714211.249021846,2294524.97412188,0.158812713385051,0.0801764634479063,0.0908554790925674,3008736.22314373,8710.62799592037,-1720129.2747101,-1711418.6467142,63135.362605992,155071.29258001,218206.655186,34803.8791587101,-958512.364208702,-923708.48505,0.00109703851960141,-0.0409589640091106,-0.0342711984581108,0.0880568376283417,0.123377666611283,0.110545130166427,0.00770923204404639,-0.034066560327684,-0.0282898418867035,7944485.68670741,41142212.2498652,49086697.9365726,0.000000601966863521567,0.000827482304503746,0.00058060593568484,0.00399335217876447,0.00793393228356543,0.00634162303336139,0.0000297926396030605,0.000573731790153652,0.000396410649518442,8710.62799592898,-1720129.27471016,-1711418.64671424,0.00109764048646493,-0.0401314817046068,-0.0336905925224259,0.0920501898071062,0.131311598894849,0.116886753199788,0.00773902468364945,-0.0334928285375303,-0.027893431237185,749015.128180555,1336012.6099132,2085027.73809375,0.0943846218723557,0.0311698465924264,0.0410453748747793,7944485.68670741,41142212.2498652,49086697.9365726,4531995.78400451,27659923.4640655,32191919.24807,-0.0011374494839842,-0.0298590282854114,-0.0254261030617933,-0.00474878461085382,-0.0300351595320798,-0.0266384917389324,15.8868915831287,17.5735041784487,17.7433698367293,15.3189637388129,17.1695616774989,17.315515865878,15.8879886216483,17.5325452144396,17.7090986382712,13.5265144601332,14.105200071592,14.5502927167686,15.326672970857,17.1354951171712,17.2872260239913,4531995.78400451,27659923.4640655,32191919.24807,34803.879158709,-958512.36420868,-923708.48504998,740304.500184626,3056141.88462336,0.0932869813858896,0.0713013282970345,0.074735967397206,3796446.38480799,0.161845999439051,0.838154000560949,0.359235090495893,0.640764909504109,0.140780540267919,0.859219459732081
1952,726194.567143453,1970276.82121301,0.160237255671448,0.0712321862991668,0.08376236805198,2696471.38835646,-36504.5682442999,-1127898.6592873,-1164403.2275316,-5883.68632467394,-30525.8306622398,-36409.51698691,16936.8747124197,-664790.041962098,-647853.167249702,-0.00460554602863539,-0.027797426606341,-0.0240072413974239,-0.00788624514025749,-0.0231135314840412,-0.0176166314045787,0.00373021205006374,-0.0243279530742591,-0.020329974576228,7907981.11846311,40014313.5905779,47922294.709041,0.0000105892644261286,0.000382793371809666,0.000285881508107669,0.0000310148474246871,0.000265071495161973,0.000154265642386173,0.00000696589970348646,0.000293539427895829,0.000205260598867264,-36504.568244303,-1127898.65928722,-1164403.22753152,-0.00459495676420926,-0.0274146332345313,-0.0237213598893163,-0.0078552302928328,-0.0228484599888792,-0.0174623657621925,0.00373717794976723,-0.0240344136463632,-0.0201247139773607,743131.441855881,1305486.77925096,2048618.22110684,0.0935405350530465,0.0317310788083652,0.0417346920290699,7907981.11846311,40014313.5905779,47922294.709041,4548932.65871693,26995133.4221034,31544066.0808203,0.00109703851960141,-0.0409589640091106,-0.0342711984581108,0.00770923204404639,-0.034066560327684,-0.0282898418867035,15.8879886216483,17.5325452144396,17.7090986382712,15.326672970857,17.1354951171712,17.2872260239913,15.8833830756197,17.5047477878333,17.6850913968737,13.518628214993,14.0820865401079,14.5326760853641,15.330403182907,17.111167164097,17.266896049415,4548932.65871693,26995133.4221034,31544066.0808203,16936.874712428,-664790.04196205,-647853.16724962,779636.010100184,2433385.43853818,0.0981354918172562,0.0591457120428947,0.0654560519183846,3213021.44863836,0.165016745681237,0.834983254318763,0.362747648243789,0.637252351756211,0.144208823525221,0.85579117647478
1953,707410.222615335,1978483.61818116,0.155511254109193,0.0732903811677846,0.0851473565238817,2685893.84079649,88294.8116755299,-1145937.0567607,-1057642.2450852,-1973.88206069998,48047.54669176,46073.6646310599,33747.3371798499,-624949.292238403,-591201.9550585,0.0111034069089069,-0.0290562524370053,-0.0223171264227879,-0.00265970201505183,0.0361432084808069,0.0222409439114593,0.0073913539912045,-0.0234226232410606,-0.0189199561894284,7996275.93013864,38868376.5338172,46864652.4639558,0.0000618716056540857,0.000418073897050748,0.000247184832831732,0.00000353387369255147,0.000661106549735106,0.00024917364991189,0.0000273834823391571,0.000272180438407148,0.00017785891053743,88294.8116755261,-1145937.05676074,-1057642.24508521,0.011165278514561,-0.0286381785399545,-0.0220699415899562,-0.00265616814135928,0.036804315030542,0.0224901175613711,0.00741873747354365,-0.0231504428026534,-0.018742097278891,741157.559795181,1353534.32594272,2094691.8857379,0.0937227275448051,0.0338262537698868,0.0437101749500054,7996275.93013864,38868376.5338172,46864652.4639558,4582679.99589678,26370184.129865,30952864.1257618,-0.00460554602863539,-0.027797426606341,-0.0240072413974239,0.00373021205006374,-0.0243279530742591,-0.020329974576228,15.8833830756197,17.5047477878333,17.6850913968737,15.330403182907,17.111167164097,17.266896049415,15.8944864825286,17.4756915353963,17.6627742704509,13.5159685129779,14.1182297485887,14.5549170292755,15.3377945368983,17.0877445408559,17.2479760932256,4582679.99589678,26370184.129865,30952864.1257618,33747.337179846,-624949.29223844,-591201.95505859,652862.748119655,2499471.38270346,0.0825574490302446,0.0624644323098424,0.0657801165399618,3152334.13082311,0.170624884848739,0.829375115151262,0.35382652925783,0.64617347074217,0.148053504104735,0.851946495895264
1954,713653.163091634,2112504.53321351,0.155728343181418,0.0801095859934113,0.0913052079711407,2826157.69630514,23709.7463123295,-1585155.4784238,-1561445.73211139,-56708.192855716,-110227.18607409,-166935.3789298,-29203.7961521698,-869197.393344898,-898401.189497098,0.00296071133380771,-0.0416375896465517,-0.0338858937206474,-0.0795985628732989,-0.0849443129885508,-0.0830495762478627,-0.0063930377266459,-0.0335168359261004,-0.0294543682938873,8019985.67645097,37283221.0553934,45303206.7318444,0.00000438723451026387,0.000854937532315657,0.000567696529015158,0.00308555682450776,0.0035077480183066,0.00335509704239552,0.0000203919869655855,0.000555466029539632,0.00042955217842585,23709.7463123321,-1585155.47842376,-1561445.73211142,0.00296509856831797,-0.0407826521142361,-0.0333181971916323,-0.0765130060487912,-0.0814365649702442,-0.0796944792054672,-0.00637264573968031,-0.0329613698965608,-0.0290248161154614,684449.366939465,1243307.13986863,1927756.5068081,0.0855960165606239,0.0319876272369364,0.0411345524922171,8019985.67645097,37283221.0553934,45303206.7318444,4553476.19974461,25500986.7365201,30054462.9362647,0.0111034069089069,-0.0290562524370053,-0.0223171264227879,0.0073913539912045,-0.0234226232410606,-0.0189199561894284,15.8944864825286,17.4756915353963,17.6627742704509,15.3377945368983,17.0877445408559,17.2479760932256,15.8974471938624,17.4340539457497,17.6288883767303,13.4363699501046,14.0332854356002,14.4718674530277,15.3314014991716,17.0542277049298,17.2185217249317,4553476.19974461,25500986.7365201,30054462.9362647,-29203.796152169,-869197.39334488,-898401.18949704,660739.620627133,2828462.61829239,0.0826309179923056,0.0727702793511713,0.0744527496838499,3489202.23891952,0.177029094737649,0.822970905262351,0.35504969871571,0.644950301284288,0.15150748856837,0.848492511431631
1955,719127.818211267,2081196.18432793,0.157929411874734,0.0816123786044498,0.0931749806502194,2800324.0025392,-23340.2460441198,-1647687.5616558,-1671027.8077,-182.947729858104,-74260.4504793801,-74443.3982092401,-34861.3990016598,-912149.494938601,-947010.8939403,-0.00291450335717336,-0.0452001158832722,-0.0375828919161414,-0.000267327567636144,-0.0615862563462386,-0.0393819881550534,-0.00768545434428169,-0.0364245776796999,-0.0320169416452281,7996645.43040685,35635533.4937376,43632178.9241444,0.00000424304178980092,0.00100630657672781,0.00069747191505775,0.000000035728831237179,0.00185809417447903,0.000765390080382511,0.0000294575909407877,0.0006553933589886,0.000507115768499274,-23340.2460441201,-1647687.56165582,-1671027.80769994,-0.00291026031538356,-0.0441938093065444,-0.0368854200010836,-0.000267291838804907,-0.0597281621717596,-0.0386165980746709,-0.00765599675334091,-0.0357691843207113,-0.0315098258767288,684266.419209607,1169046.68938925,1853313.10859886,0.0853201547751904,0.0313558393372811,0.0409090932473911,7996645.43040685,35635533.4937376,43632178.9241444,4518614.80074295,24588837.2415815,29107452.0423244,0.00296071133380771,-0.0416375896465517,-0.0338858937206474,-0.0063930377266459,-0.0335168359261004,-0.0294543682938873,15.8974471938624,17.4340539457497,17.6288883767303,15.3314014991716,17.0542277049298,17.2185217249317,15.8945326905052,17.3888538298664,17.5913054848141,13.436102622537,13.9716991792539,14.4324854648726,15.3237160448273,17.0178031272501,17.1865047832865,4518614.80074295,24588837.2415815,29107452.0423244,-34861.3990016601,-912149.49493868,-947010.89394034,707606.665253727,2816734.25104507,0.088230415090574,0.0755496486438261,0.0777945132484734,3524340.9162988,0.183274033696763,0.816725966303238,0.369212528651959,0.63078747134804,0.155239104892196,0.844760895107806
1956,716785.56360276,2009415.57813766,0.158629490498926,0.0817206425173937,0.0936599032363369,2726201.14174042,-2018.7588586295,-1416866.8736931,-1418885.6325517,29727.6390463001,133663.46391866,163391.10296496,-2791.50534685049,-706705.4248298,-709496.930176601,-0.000252482586310165,-0.0405719691287665,-0.0330597485023887,0.0425272969796602,0.108258206450548,0.0844896935973907,-0.000617969907144911,-0.0291620126876673,-0.0246770858408034,7994626.67154822,34218666.6200445,42213293.2915927,0.000000031871044827846,0.000812023513188882,0.000540500838446284,0.000917241889627531,0.00607723039029363,0.00367193554496555,0.00000019090407708713,0.000421108110255624,0.000301990104325366,-2018.75885863299,-1416866.87369313,-1418885.63255176,-0.000252450715265338,-0.0397599456155776,-0.0325192476639424,0.0434445388692877,0.114335436840842,0.0881616291423562,-0.000617779003067824,-0.0287409045774116,-0.024375095736478,713994.058255907,1302710.15330791,2016704.21156382,0.0892866970868784,0.0365564936339971,0.0462205707184578,7994626.67154822,34218666.6200445,42213293.2915927,4515823.2953961,23882131.8167517,28397955.1121478,-0.00291450335717336,-0.0452001158832722,-0.0375828919161414,-0.00768545434428169,-0.0364245776796999,-0.0320169416452281,15.8945326905052,17.3888538298664,17.5913054848141,15.3237160448273,17.0178031272501,17.1865047832865,15.8942802079189,17.3482818607377,17.5582457363118,13.4786299195167,14.0799573857045,14.51697515847,15.3230980749202,16.9886411145624,17.1618276974457,4515823.2953961,23882131.8167517,28397955.1121478,-2791.50534685294,-706705.42482975,-709496.9301766,716012.81711454,2719577.02700104,0.0895391478021442,0.0763164392495755,0.0787398183824016,3435589.84411558,0.189386471610365,0.810613528389636,0.354040049186118,0.64595995081388,0.159019312396348,0.840980687603652
1957,702076.508808935,2092761.12724926,0.155470323545367,0.087628740319628,0.0984168622360647,2794837.6360582,94266.7352499496,-1700638.4616837,-1606371.7264337,13866.018846052,-64151.3493846902,-50285.33053864,25783.5682930201,-854202.323325999,-828418.755033001,0.0117222864443427,-0.0509766546689114,-0.0387966443697216,0.0192341874060133,-0.0504983789659263,-0.0252505388989572,0.00569336721051172,-0.0364227515651407,-0.0296057315216629,8088893.40679817,32518028.1583608,40606921.565159,0.0000689752521455169,0.00127751003048466,0.000742950824953105,0.000186168667989435,0.00125384884401573,0.00031612846320617,0.000016238016802326,0.000655328041967912,0.000433956590635269,94266.7352499521,-1700638.46168367,-1606371.72643372,0.0117912616964882,-0.0496991446384268,-0.0380536935447685,0.0194203560740028,-0.0492445301219106,-0.0249344104357511,0.00570960522731405,-0.0357674235231728,-0.0291717749310276,727860.077101959,1238558.80392322,1966418.88102518,0.0910436605742096,0.0361954139731938,0.0465829298709754,8088893.40679817,32518028.1583608,40606921.565159,4541606.86368912,23027929.4934257,27569536.3571148,-0.000252482586310165,-0.0405719691287665,-0.0330597485023887,-0.000617969907144911,-0.0291620126876673,-0.0246770858408034,15.8942802079189,17.3482818607377,17.5582457363118,15.3230980749202,16.9886411145624,17.1618276974457,15.9060024943633,17.2973052060688,17.519449091942,13.4978641069227,14.0294590067386,14.491724619571,15.3287914421307,16.9522183629973,17.132221965924,4541606.86368912,23027929.4934257,27569536.3571148,25783.5682930241,-854202.32332604,-828418.75503302,633593.341852007,2939197.26560689,0.0792523988777211,0.0858945586116198,0.0846366234157444,3572790.6074589,0.199199867781617,0.800800132218382,0.370144979854187,0.629855020145812,0.164732798000685,0.835267201999316
1958,698797.95429908,2024263.33409202,0.1538657958015,0.0879047043578074,0.0987706595105059,2723061.2883911,-15691.3617374999,-1814796.6697121,-1830488.0314496,-144484.527239155,-211666.25170412,-356150.77894328,-115422.40443627,-997370.781873003,-1112793.1863093,-0.00194174904045674,-0.0574267388342413,-0.0461258550322299,-0.221277681116373,-0.187411146262191,-0.19981337344157,-0.0257429671175053,-0.0442772831444209,-0.0412003418521039,8073202.04506067,30703231.4886487,38776433.5337094,0.00000188397506814195,0.00161779922467607,0.00104762794938271,0.0227717707298143,0.016513930051178,0.0186969376811469,0.000328525070772825,0.000965930199826208,0.000837197115281886,-15691.361737503,-1814796.66971211,-1830488.03144962,-0.0019398650653886,-0.0558089396095652,-0.0450782270828472,-0.198505910386558,-0.170897216211013,-0.181116435760423,-0.0254144420467325,-0.0433113529445947,-0.040363144736822,583375.549862804,1026892.5522191,1610268.1020819,0.0721205634101342,0.0315791765484117,0.0396550154509501,8073202.04506067,30703231.4886487,38776433.5337094,4426184.45925285,22030558.7115527,26456743.1708055,0.0117222864443427,-0.0509766546689114,-0.0387966443697216,0.00569336721051172,-0.0364227515651407,-0.0296057315216629,15.9060024943633,17.2973052060688,17.519449091942,15.3287914421307,16.9522183629973,17.132221965924,15.9040607453228,17.2398784672345,17.4733232369098,13.2765864258063,13.8420478604764,14.2919112461295,15.3030484750132,16.9079410798529,17.0910216240719,4426184.45925285,22030558.7115527,26456743.1708055,-115422.404436276,-997370.78187292,-1112793.1863092,599066.911600307,2841689.22193121,0.0740604284755232,0.0873881161579773,0.0847332425337978,3440756.13353152,0.208198674023036,0.791801325976964,0.362284733274269,0.637715266725734,0.167298916222502,0.8327010837775
1959,693604.345620716,1955563.31492091,0.156704798908855,0.0887659428217508,0.10013203981452,2649167.66054163,-41472.90970222,-1794715.4496428,-1836188.359345,24147.286344712,-71659.6952526619,-47512.4089079499,-86081.5094132004,-1000330.4579544,-1086411.9673676,-0.00515034816525883,-0.0602316849293594,-0.0485110670994331,0.0405586181490865,-0.0723374414508111,-0.0299499552935973,-0.0196398480567339,-0.0464696785192373,-0.0419306376570496,8031729.13535845,28908516.0390059,36940245.1743644,0.0000132403026364839,0.00177805113819559,0.00115786331010707,0.000833734256479535,0.00255439053880832,0.000444055719159026,0.000191605398602312,0.00106318333898429,0.000866929990777421,-41472.9097022139,-1794715.44964278,-1836188.359345,-0.00513710786262235,-0.0584536337911638,-0.047353203789326,0.041392352405566,-0.0697830509120028,-0.0295058995744383,-0.0194482426581316,-0.045406495180253,-0.0410637076662722,607522.836207516,955232.856966438,1562755.69317395,0.0752517814885123,0.0311118019391411,0.0403016871527239,8031729.13535845,28908516.0390059,36940245.1743644,4340102.94983965,21030228.2535983,25370331.2034379,-0.00194174904045674,-0.0574267388342413,-0.0461258550322299,-0.0257429671175053,-0.0442772831444209,-0.0412003418521039,15.9040607453228,17.2398784672345,17.4733232369098,15.3030484750132,16.9079410798529,17.0910216240719,15.8989103971576,17.1796467823052,17.4248121698104,13.3171450439554,13.7697104190256,14.2619612908359,15.2834086269565,16.8614714013336,17.0490909864149,4340102.94983965,21030228.2535983,25370331.2034379,-86081.5094132,-1000330.45795447,-1086411.96736768,648995.74590973,2749948.30660922,0.0803888893511339,0.0895654357303043,0.08765489094205,3398944.05251895,0.217424900604944,0.782575099395054,0.388750998547725,0.611249001452277,0.171070015406481,0.828929984593521
