window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,PIC_min,dPIC,in_ambiguity
full,none,1,0,99,4,2,TRUE,98,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,1,1,99,4,2,TRUE,98,25,TRUE,NA,-288.0214656114361,8,632.1032036416271,612.803890023949,TRUE,computed,632.1032036416271,612.803890023949,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,0,TRUE
full,none,1,2,99,4,2,TRUE,98,25,TRUE,NA,-279.27682214735665,16,670.6741891322232,632.0755618968667,TRUE,computed,670.6741891322232,632.0755618968667,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,38.57098549059606,FALSE
full,none,1,3,99,4,2,TRUE,98,25,TRUE,NA,-276.6845158182969,24,721.5498488928587,663.651908039824,TRUE,computed,721.5498488928587,663.651908039824,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,89.44664525123153,FALSE
full,none,2,0,99,4,3,TRUE,97,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,2,1,99,4,3,TRUE,97,30,TRUE,NA,-275.8064505078898,24,719.7937182720444,661.8957774190097,TRUE,computed,719.7937182720444,661.8957774190097,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,87.69051463041728,FALSE
full,none,2,2,99,4,3,TRUE,97,30,TRUE,NA,-266.86345298101435,32,757.9679956370485,680.7707411663356,TRUE,computed,757.9679956370485,680.7707411663356,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,125.86479199542134,FALSE
full,none,2,3,99,4,3,TRUE,97,30,TRUE,NA,-265.35706004398264,40,811.01548218174,714.5189140933489,TRUE,computed,811.01548218174,714.5189140933489,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,178.91227854011288,FALSE
full,none,3,0,99,4,4,TRUE,96,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,3,1,99,4,4,TRUE,96,35,TRUE,NA,-262.9497294465891,40,806.200820986953,709.7042528985619,TRUE,computed,806.200820986953,709.7042528985619,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,174.09761734532583,FALSE
full,none,3,2,99,4,4,TRUE,96,35,TRUE,NA,-256.8744311880947,48,850.1104968887191,734.3146151826497,TRUE,computed,850.1104968887191,734.3146151826497,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,218.00729324709198,FALSE
full,none,3,3,99,4,4,TRUE,96,35,TRUE,NA,-255.00125196094697,56,902.4244108531784,767.3292155294309,TRUE,computed,902.4244108531784,767.3292155294309,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,270.32120721155127,FALSE
full,none,4,0,99,4,5,TRUE,95,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,4,1,99,4,5,TRUE,95,40,TRUE,NA,-251.43705908395827,56,895.2960250992012,760.2008297754536,FALSE,computed,895.2960250992012,760.2008297754536,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,4,2,99,4,5,TRUE,95,40,TRUE,NA,-246.1327656092527,64,940.747710568545,786.3532016271191,FALSE,computed,940.747710568545,786.3532016271191,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,4,3,99,4,5,TRUE,95,40,TRUE,NA,-244.38117730257943,72,993.3048063739534,819.6109838148493,FALSE,computed,993.3048063739534,819.6109838148493,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,5,0,99,4,6,TRUE,94,45,TRUE,NA,NA,64,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,5,1,99,4,6,TRUE,94,45,TRUE,NA,-231.09809579789732,72,966.738643364589,793.0448208054851,FALSE,computed,966.738643364589,793.0448208054851,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,5,2,99,4,6,TRUE,94,45,TRUE,NA,-224.6387092294516,80,1009.8801426464528,816.8870064696705,FALSE,computed,1009.8801426464528,816.8870064696705,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,5,3,99,4,6,TRUE,94,45,TRUE,NA,-222.64805770336875,88,1061.959112013042,849.6666622185815,FALSE,computed,1061.959112013042,849.6666622185815,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,6,0,99,4,7,TRUE,93,50,TRUE,NA,NA,80,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,6,1,99,4,7,TRUE,93,50,TRUE,NA,-206.9192424523449,88,1030.5014815109942,818.2090317165337,FALSE,computed,1030.5014815109942,818.2090317165337,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,6,2,99,4,7,TRUE,93,50,TRUE,NA,-200.5601914651527,96,1073.8436519553647,842.251888543226,FALSE,computed,1073.8436519553647,842.251888543226,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,6,3,99,4,7,TRUE,93,50,TRUE,NA,-198.4766409570429,104,1125.7368233579,874.8457463280831,FALSE,computed,1125.7368233579,874.8457463280831,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,7,0,99,4,8,TRUE,92,55,TRUE,NA,NA,96,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,7,1,99,4,8,TRUE,92,55,TRUE,NA,-183.06660670286453,104,1094.9167548495434,844.0256778197264,FALSE,computed,1094.9167548495434,844.0256778197264,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,7,2,99,4,8,TRUE,92,55,TRUE,NA,-172.27889301463418,112,1129.4015998918376,859.2112092443424,FALSE,computed,1129.4015998918376,859.2112092443424,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,none,7,3,99,4,8,TRUE,92,55,TRUE,NA,-169.87996233849591,120,1180.664010958316,891.1743066931426,FALSE,computed,1180.664010958316,891.1743066931426,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,632.1032036416271,NA,FALSE
full,const,1,0,99,4,2,TRUE,98,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,1,1,99,4,2,TRUE,98,30,TRUE,NA,-294.05606702267124,9,651.1799405164418,629.4682126965538,TRUE,computed,651.1799405164418,629.4682126965538,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,0,TRUE
full,const,1,2,99,4,2,TRUE,98,30,TRUE,NA,-282.2180903969306,18,690.5717937360598,647.1483380962839,TRUE,computed,690.5717937360598,647.1483380962839,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,39.39185321961804,FALSE
full,const,1,3,99,4,2,TRUE,98,30,TRUE,NA,-278.61715250961754,27,746.4377244325331,681.302540972869,TRUE,computed,746.4377244325331,681.302540972869,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,95.25778391609128,FALSE
full,const,2,0,99,4,3,TRUE,97,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,2,1,99,4,3,TRUE,97,35,TRUE,NA,-282.23403463821444,25,739.6564205850381,679.3460655297936,TRUE,computed,739.6564205850381,679.3460655297936,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,88.47648006859629,FALSE
full,const,2,2,99,4,3,TRUE,97,35,TRUE,NA,-270.032379091014,34,778.3209159617365,696.298833086604,TRUE,computed,778.3209159617365,696.298833086604,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,127.14097544529477,FALSE
full,const,2,3,99,4,3,TRUE,97,35,TRUE,NA,-266.59293198802885,43,834.5098282268655,730.7760175318451,TRUE,computed,834.5098282268655,730.7760175318451,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,183.3298877104237,FALSE
full,const,3,0,99,4,4,TRUE,96,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,3,1,99,4,4,TRUE,96,40,TRUE,NA,-268.9292589358817,41,825.1674140178825,726.2584317272816,TRUE,computed,825.1674140178825,726.2584317272816,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,173.98747350144072,FALSE
full,const,3,2,99,4,4,TRUE,96,40,TRUE,NA,-259.9360304699382,50,870.2487635570949,749.6280534466059,TRUE,computed,870.2487635570949,749.6280534466059,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,219.06882304065311,FALSE
full,const,3,3,99,4,4,TRUE,96,40,TRUE,NA,-256.45364646039775,59,926.3518020091132,784.0193640787363,TRUE,computed,926.3518020091132,784.0193640787363,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,275.1718614926714,FALSE
full,const,4,0,99,4,5,TRUE,95,45,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,4,1,99,4,5,TRUE,95,45,TRUE,NA,-256.4455047139936,57,912.3204504116162,774.8128408856588,FALSE,computed,912.3204504116162,774.8128408856588,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,4,2,99,4,5,TRUE,95,45,TRUE,NA,-248.78095221003215,66,960.0591518747926,800.8398145289473,FALSE,computed,960.0591518747926,800.8398145289473,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,4,3,99,4,5,TRUE,95,45,TRUE,NA,-245.45496711702307,75,1016.4749881598736,835.5439229941403,FALSE,computed,1016.4749881598736,835.5439229941403,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,5,0,99,4,6,TRUE,94,50,TRUE,NA,NA,64,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,5,1,99,4,6,TRUE,94,50,TRUE,NA,-235.74974774180384,73,983.0494813047465,806.9432445434327,FALSE,computed,983.0494813047465,806.9432445434327,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,5,2,99,4,6,TRUE,94,50,TRUE,NA,-229.11114090018157,82,1032.8400740926013,835.0221095113995,FALSE,computed,1032.8400740926013,835.0221095113995,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,5,3,99,4,6,TRUE,94,50,TRUE,NA,-224.09275527391068,91,1085.8711093111588,866.341416910069,FALSE,computed,1085.8711093111588,866.341416910069,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,6,0,99,4,7,TRUE,93,55,TRUE,NA,NA,80,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,6,1,99,4,7,TRUE,93,55,TRUE,NA,-215.21834520638464,89,1054.107221071418,839.4023570747478,FALSE,computed,1054.107221071418,839.4023570747478,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,6,2,99,4,7,TRUE,93,55,TRUE,NA,-206.54395714783865,98,1099.8262514254252,863.4096596088671,FALSE,computed,1099.8262514254252,863.4096596088671,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,6,3,99,4,7,TRUE,93,55,TRUE,NA,-200.2196834875615,107,1150.2455105759705,892.1171909395241,FALSE,computed,1150.2455105759705,892.1171909395241,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,7,0,99,4,8,TRUE,92,60,TRUE,NA,NA,96,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,7,1,99,4,8,TRUE,92,60,TRUE,NA,-192.99132833624148,105,1121.7737321686416,868.4702409366149,FALSE,computed,1121.7737321686416,868.4702409366149,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,7,2,99,4,8,TRUE,92,60,TRUE,NA,-177.96422888806325,114,1154.7873397433846,879.7721206914697,FALSE,computed,1154.7873397433846,879.7721206914697,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
full,const,7,3,99,4,8,TRUE,92,60,TRUE,NA,-171.44469005389,123,1204.816068546137,908.0891216743344,FALSE,computed,1204.816068546137,908.0891216743344,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,651.1799405164418,NA,FALSE
fordism,none,1,0,49,4,2,TRUE,48,25,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,1,1,49,4,2,TRUE,48,25,TRUE,NA,-79.73582743776059,8,201.779695329499,190.6062172604062,TRUE,computed,201.779695329499,190.6062172604062,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,0,TRUE
fordism,none,1,2,49,4,2,TRUE,48,25,TRUE,NA,-72.36207588885841,16,229.34023268567245,206.9932765474869,TRUE,computed,229.34023268567245,206.9932765474869,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,27.560537356173455,FALSE
fordism,none,1,3,49,4,2,TRUE,48,25,TRUE,NA,-66.98916397159722,24,260.90244930512785,227.3820150978495,TRUE,computed,260.90244930512785,227.3820150978495,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,59.122753975628854,FALSE
fordism,none,2,0,49,4,3,TRUE,47,30,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,2,1,49,4,3,TRUE,47,30,TRUE,NA,-64.69163432362308,24,256.3073900091796,222.78695580190117,TRUE,computed,256.3073900091796,222.78695580190117,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,54.52769467968059,FALSE
fordism,none,2,2,49,4,3,TRUE,47,30,TRUE,NA,-55.0563687924989,32,279.344899400909,234.65098712453783,TRUE,computed,279.344899400909,234.65098712453783,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,77.56520407141002,FALSE
fordism,none,2,3,49,4,3,TRUE,47,30,TRUE,NA,-51.18044249229975,40,313.9010872544885,258.03369690902457,TRUE,computed,313.9010872544885,258.03369690902457,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,112.12139192498952,FALSE
fordism,none,3,0,49,4,4,TRUE,46,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,3,1,49,4,4,TRUE,46,35,TRUE,NA,-50.6169776670489,40,312.7741576039868,256.90676725852285,TRUE,computed,312.7741576039868,256.90676725852285,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,110.9944622744878,FALSE
fordism,none,3,2,49,4,4,TRUE,46,35,TRUE,NA,-40.959498206848565,48,335.76723913756393,268.7263707230072,TRUE,computed,335.76723913756393,268.7263707230072,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,133.98754380806494,FALSE
fordism,none,3,3,49,4,4,TRUE,46,35,TRUE,NA,-37.44137266107823,56,371.0390285000011,292.8246820163515,TRUE,computed,371.0390285000011,292.8246820163515,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,169.25933317050212,FALSE
fordism,none,4,0,49,4,5,TRUE,45,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,4,1,49,4,5,TRUE,45,40,TRUE,NA,-23.371701115720633,56,342.8996854092859,264.68533892563636,FALSE,computed,342.8996854092859,264.68533892563636,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,4,2,49,4,5,TRUE,45,40,TRUE,NA,-12.158930685007824,64,362.78218500183806,273.39436044909576,FALSE,computed,362.78218500183806,273.39436044909576,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,4,3,49,4,5,TRUE,45,40,TRUE,NA,-10.021436158329902,72,400.81523640246,300.2539337806249,FALSE,computed,400.81523640246,300.2539337806249,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,5,0,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,5,1,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,5,2,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,5,3,49,4,6,FALSE,44,45,FALSE,gate_fail: T_eff=44 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,6,0,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,6,1,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,6,2,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,6,3,49,4,7,FALSE,43,50,FALSE,gate_fail: T_eff=43 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,7,0,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,7,1,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,7,2,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,none,7,3,49,4,8,FALSE,42,55,FALSE,gate_fail: T_eff=42 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,201.779695329499,NA,FALSE
fordism,const,1,0,49,4,2,TRUE,48,30,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,1,1,49,4,2,TRUE,48,30,TRUE,NA,-82.50157986666638,9,212.5997052440578,200.0295424163284,TRUE,computed,212.5997052440578,200.0295424163284,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,0,TRUE
fordism,const,1,2,49,4,2,TRUE,48,30,TRUE,NA,-74.35514337112012,18,243.9033777636903,218.76305210823153,TRUE,computed,243.9033777636903,218.76305210823153,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,31.3036725196325,FALSE
fordism,const,1,3,49,4,2,TRUE,48,30,TRUE,NA,-68.66423580973542,27,280.1181081516459,242.40761966845776,TRUE,computed,280.1181081516459,242.40761966845776,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,67.51840290758813,FALSE
fordism,const,2,0,49,4,3,TRUE,47,35,TRUE,NA,NA,16,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,2,1,49,4,3,TRUE,47,35,TRUE,NA,-67.61000958232994,25,267.4326455833405,232.5155266174255,TRUE,computed,267.4326455833405,232.5155266174255,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,54.832940339282715,FALSE
fordism,const,2,2,49,4,3,TRUE,47,35,TRUE,NA,-56.87901088187866,34,293.56719369316295,246.0799118995186,TRUE,computed,293.56719369316295,246.0799118995186,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,80.96748844910516,FALSE
fordism,const,2,3,49,4,3,TRUE,47,35,TRUE,NA,-52.99797986085367,43,333.401677161838,273.34423254046425,TRUE,computed,333.401677161838,273.34423254046425,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,120.80197191778021,FALSE
fordism,const,3,0,49,4,4,TRUE,46,40,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,3,1,49,4,4,TRUE,46,40,TRUE,NA,-53.19808173209073,41,323.2248707908177,265.9607956867171,TRUE,computed,323.2248707908177,265.9607956867171,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,110.62516554675992,FALSE
fordism,const,3,2,49,4,4,TRUE,46,40,TRUE,NA,-42.95554228975817,50,350.3363374168776,280.50209948504767,TRUE,computed,350.3363374168776,280.50209948504767,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,137.7366321728198,FALSE
fordism,const,3,3,49,4,4,TRUE,46,40,TRUE,NA,-39.430969657679434,59,390.8837376634452,308.47933690388584,TRUE,computed,390.8837376634452,308.47933690388584,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,178.2840324193874,FALSE
fordism,const,4,0,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,4,1,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,4,2,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,4,3,49,4,5,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,5,0,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,5,1,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,5,2,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,5,3,49,4,6,FALSE,44,50,FALSE,gate_fail: T_eff=44 <= min_eff=50,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,6,0,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,6,1,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,6,2,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,6,3,49,4,7,FALSE,43,55,FALSE,gate_fail: T_eff=43 <= min_eff=55,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,7,0,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
fordism,const,7,1,49,4,8,FALSE,42,60,FALSE,gate_fail: T_eff=42 <= min_eff=60,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,raw,grid_pic_table_Q2_raw_unrestricted.csv,212.5997052440578,NA,FALSE
