window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis,source_file,run_tag,include_e_raw,e_raw_mode,spec_type,degree_meta,vars,e_linear,e_linear_mode,PIC_min,dPIC,in_ambiguity
fordism,none,5,0,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,5,1,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,5,2,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,5,3,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,5,4,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,5,5,49,6,6,FALSE,44,55,FALSE,gate_fail: T_eff=44 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,6,0,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,6,1,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,6,2,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,6,3,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,6,4,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,6,5,49,6,7,FALSE,43,60,FALSE,gate_fail: T_eff=43 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,7,0,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,7,1,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,7,2,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,7,3,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,7,4,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,none,7,5,49,6,8,FALSE,42,65,FALSE,gate_fail: T_eff=42 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1069.176693337181,NA,FALSE
fordism,const,1,0,49,6,2,TRUE,48,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,1,1,49,6,2,TRUE,48,40,TRUE,NA,562.3155627002722,13,-1055.8805596628304,-1074.0374615251062,TRUE,computed,-1055.8805596628304,-1074.0374615251062,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,0,TRUE
fordism,const,1,2,49,6,2,TRUE,48,40,TRUE,NA,590.1336715962092,26,-1042.7662117169905,-1079.0800154415422,TRUE,computed,-1042.7662117169905,-1079.0800154415422,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,13.114347945839882,FALSE
fordism,const,1,3,49,6,2,TRUE,48,40,TRUE,NA,608.6052040558551,39,-1010.9587108985684,-1065.4294164853957,TRUE,computed,-1010.9587108985684,-1065.4294164853957,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,44.921848764261995,FALSE
fordism,const,1,4,49,6,2,TRUE,48,40,TRUE,NA,616.55612781327,52,-958.1099926756842,-1030.7376001247874,TRUE,computed,-958.1099926756842,-1030.7376001247874,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,97.77056698714614,FALSE
fordism,const,1,5,49,6,2,TRUE,48,40,TRUE,NA,619.3333863212562,65,-894.9139439539427,-985.6984532653216,TRUE,computed,-894.9139439539427,-985.6984532653216,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,160.96661570888762,FALSE
fordism,const,2,0,49,6,3,TRUE,47,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,2,1,49,6,3,TRUE,47,45,TRUE,NA,596.6875770422344,49,-934.2384063038546,-1002.675959477048,TRUE,computed,-934.2384063038546,-1002.675959477048,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,121.64215335897575,FALSE
fordism,const,2,2,49,6,3,TRUE,47,45,TRUE,NA,613.7348594330153,62,-899.5824053477028,-986.176860383172,TRUE,computed,-899.5824053477028,-986.176860383172,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,156.2981543151276,FALSE
fordism,const,2,3,49,6,3,TRUE,47,45,TRUE,NA,628.5006458162368,75,-860.3634123764317,-965.1147692741764,TRUE,computed,-860.3634123764317,-965.1147692741764,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,195.51714728639865,FALSE
fordism,const,2,4,49,6,3,TRUE,47,45,TRUE,NA,638.614297742464,88,-811.8401504911723,-934.7484092511928,TRUE,computed,-811.8401504911723,-934.7484092511928,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,244.0404091716581,FALSE
fordism,const,2,5,49,6,3,TRUE,47,45,TRUE,NA,641.6211809732083,101,-749.1033512149469,-890.1685118372434,TRUE,computed,-749.1033512149469,-890.1685118372434,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,306.7772084478835,FALSE
fordism,const,3,0,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,3,1,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,3,2,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,3,3,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,3,4,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,3,5,49,6,4,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,4,0,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,4,1,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,4,2,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,4,3,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,4,4,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,4,5,49,6,5,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,5,0,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,5,1,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,5,2,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,5,3,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,5,4,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,5,5,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,6,0,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,6,1,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,6,2,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,6,3,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,6,4,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,6,5,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,7,0,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,7,1,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,7,2,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,7,3,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,7,4,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
fordism,const,7,5,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1055.8805596628304,NA,FALSE
post_fordism,none,1,0,50,6,2,TRUE,49,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,NA,FALSE
post_fordism,none,1,1,50,6,2,TRUE,49,35,TRUE,NA,608.7830892164263,12,-1153.531621178607,-1170.621902367715,TRUE,computed,-1153.531621178607,-1170.621902367715,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,0,TRUE
post_fordism,none,1,2,50,6,2,TRUE,49,35,TRUE,NA,626.4540671372221,24,-1124.8390197659537,-1159.019582144169,TRUE,computed,-1124.8390197659537,-1159.019582144169,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,28.692601412653403,FALSE
post_fordism,none,1,3,50,6,2,TRUE,49,35,TRUE,NA,635.9028979653802,36,-1079.7021241680245,-1130.9729677353473,TRUE,computed,-1079.7021241680245,-1130.9729677353473,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,73.8294970105826,FALSE
post_fordism,none,1,4,50,6,2,TRUE,49,35,TRUE,NA,643.4205743073061,48,-1030.7029195976309,-1099.0640443540613,TRUE,computed,-1030.7029195976309,-1099.0640443540613,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,122.82870158097626,FALSE
post_fordism,none,1,5,50,6,2,TRUE,49,35,TRUE,NA,647.5083292504596,60,-974.8438722296926,-1060.2952781752306,TRUE,computed,-974.8438722296926,-1060.2952781752306,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,178.68774894891453,FALSE
post_fordism,none,2,0,50,6,3,TRUE,48,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,NA,FALSE
post_fordism,none,2,1,50,6,3,TRUE,48,40,TRUE,NA,641.9878200416553,48,-1027.8374110663292,-1096.1985358227596,TRUE,computed,-1027.8374110663292,-1096.1985358227596,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,125.69421011227791,FALSE
post_fordism,none,2,2,50,6,3,TRUE,48,40,TRUE,NA,663.2679110542323,60,-1006.363035837238,-1091.8144417827757,TRUE,computed,-1006.363035837238,-1091.8144417827757,Q3,ortho,APPX_grid_pic_table_Q3_ortho_unrestricted.csv,Q3_ortho,FALSE,NA,,3,"log_y, log_k, e_raw, Q1_logK, Q2_logK, Q3_logK",FALSE,none,-1153.531621178607,147.16858534136907,FALSE
