"module","shapley_contribution","baseline_scale_roughness","roughness_full","share","baseline_scale_share","replication"
"distribution",0.0034572248387407,0.0258604387259977,0.463918312169663,0.00745222757552268,0.0557435178729054,842
"composition",0.243388789498278,0.0258604387259977,0.463918312169663,0.524637168039329,0.0557435178729054,842
"denominator",0.191211859106647,0.0258604387259977,0.463918312169663,0.412167086512243,0.0557435178729054,842
"distribution",-0.00135698039800644,0.0147536615007226,0.180476572936717,-0.00751887281504537,0.0817483469496945,843
"composition",0.0981676039735646,0.0147536615007226,0.180476572936717,0.543935439243887,0.0817483469496945,843
"denominator",0.0689122878604363,0.0147536615007226,0.180476572936717,0.381835086621464,0.0817483469496945,843
"distribution",0.00267978946926186,0.0168259270498682,0.349216423219311,0.00767372119718128,0.0481819465841714,844
"composition",0.181822035826824,0.0168259270498682,0.349216423219311,0.520657173424624,0.0481819465841714,844
"denominator",0.147888670873357,0.0168259270498682,0.349216423219311,0.423487158794023,0.0481819465841714,844
"distribution",0.00673291365019002,0.0193967637984789,0.199009074085042,0.0338321942411172,0.0974667305380766,845
"composition",0.103504335111594,0.0193967637984789,0.199009074085042,0.520098571321243,0.0974667305380766,845
"denominator",0.0693750615247793,0.0193967637984789,0.199009074085042,0.348602503899564,0.0974667305380766,845
"distribution",0.00834045260511547,0.0208031291181149,0.251557227216935,0.0331552891458886,0.0826974018924725,846
"composition",0.186521049728146,0.0208031291181149,0.251557227216935,0.741465676783345,0.0826974018924725,846
"denominator",0.0358925957655583,0.0208031291181149,0.251557227216935,0.142681632178294,0.0826974018924725,846
"distribution",0.00504984685661038,0.0202368108297875,0.228438280892311,0.0221059571840805,0.0885876515562095,847
"composition",0.120156741839436,0.0202368108297875,0.228438280892311,0.525992147069607,0.0885876515562095,847
"denominator",0.0829948813664765,0.0202368108297875,0.228438280892311,0.363314244190104,0.0885876515562095,847
"distribution",-0.00043061333225042,0.00689197410961691,0.118414400263126,-0.00363649464333362,0.0582021620200112,848
"composition",0.0698798086635182,0.00689197410961691,0.118414400263126,0.590129312889647,0.0582021620200112,848
"denominator",0.0420732308222413,0.00689197410961691,0.118414400263126,0.355305019733675,0.0582021620200112,848
"distribution",0.00191133260221748,0.0121684291760231,0.296211463037628,0.00645259498946088,0.0410802102364193,849
"composition",0.163611886707618,0.0121684291760231,0.296211463037628,0.552348261710701,0.0410802102364193,849
"denominator",0.11851981455177,0.0121684291760231,0.296211463037628,0.400118933063419,0.0410802102364193,849
"distribution",-0.00784184465009053,0.0368002443024843,0.398565964777602,-0.0196751487660675,0.0923316277721272,850
"composition",0.220355014614861,0.0368002443024843,0.398565964777602,0.552869622818442,0.0923316277721272,850
"denominator",0.149252550510347,0.0368002443024843,0.398565964777602,0.374473898175498,0.0923316277721272,850
"distribution",-0.000324018062306641,0.0337816193641649,0.462606140540471,-0.000700418852910351,0.0730245805312858,851
"composition",0.250741822959616,0.0337816193641649,0.462606140540471,0.54202009222504,0.0730245805312858,851
"denominator",0.178406716278997,0.0337816193641649,0.462606140540471,0.385655746096585,0.0730245805312858,851
"distribution",0.000781608879237538,0.0159616071830055,0.130881008509372,0.0059719044660446,0.121955105364753,852
"composition",0.0722314071354594,0.0159616071830055,0.130881008509372,0.551886083077418,0.121955105364753,852
"denominator",0.0419063853116694,0.0159616071830055,0.130881008509372,0.320186907091785,0.121955105364753,852
"distribution",0.00235743014022018,0.00652220623767757,0.123532663082591,0.0190834559977393,0.0527974227619215,853
"composition",0.0648934041355839,0.00652220623767757,0.123532663082591,0.525313730929589,0.0527974227619215,853
"denominator",0.0497596225691095,0.00652220623767757,0.123532663082591,0.40280539031075,0.0527974227619215,853
"distribution",-2.30519263628876e-06,0.0218116426613189,0.261561941066116,-8.8131806442974e-06,0.0833899709277868,854
"composition",0.140316046088828,0.0218116426613189,0.261561941066116,0.536454369152122,0.0833899709277868,854
"denominator",0.0994365575086059,0.0218116426613189,0.261561941066116,0.380164473100736,0.0833899709277868,854
"distribution",-0.00123504294645753,0.0223260009169895,0.219933259060795,-0.00561553514794291,0.10151261802026,855
"composition",0.120170958566257,0.0223260009169895,0.219933259060795,0.546397389278169,0.10151261802026,855
"denominator",0.0786713425240054,0.0223260009169895,0.219933259060795,0.357705527849514,0.10151261802026,855
"distribution",-0.000779255423233952,0.0176530709309049,0.39985112290725,-0.00194886391106799,0.0441491093048644,856
"composition",0.206428536375117,0.0176530709309049,0.39985112290725,0.516263490456673,0.0441491093048644,856
"denominator",0.176548771024462,0.0176530709309049,0.39985112290725,0.441536264149531,0.0441491093048644,856
"distribution",0.00636646934816528,0.00808651825470501,0.119525175624818,0.0532646726088003,0.0676553555552856,857
"composition",0.0593674012475471,0.00808651825470501,0.119525175624818,0.496693696011773,0.0676553555552856,857
"denominator",0.0457047867744005,0.00808651825470501,0.119525175624818,0.382386275824141,0.0676553555552856,857
"distribution",0.0027190174362085,0.0107244036239069,0.174895959903346,0.0155464851086962,0.0613187613357886,858
"composition",0.0873144787024899,0.0107244036239069,0.174895959903346,0.499236681915027,0.0613187613357886,858
"denominator",0.0741380601407405,0.0107244036239069,0.174895959903346,0.423898071640489,0.0613187613357886,858
"distribution",0.000597257934246094,0.0371380144179459,0.347394943937073,0.0017192476305996,0.10690430320331,859
"composition",0.214533802714981,0.0371380144179459,0.347394943937073,0.617550158570648,0.10690430320331,859
"denominator",0.0951258688699004,0.0371380144179459,0.347394943937073,0.273826290595443,0.10690430320331,859
"distribution",0.00434795402111106,0.0295748271807139,0.336417406132031,0.012924283767305,0.0879111087644106,860
"composition",0.177095258980838,0.0295748271807139,0.336417406132031,0.52641526791671,0.0879111087644106,860
"denominator",0.125399365949368,0.0295748271807139,0.336417406132031,0.372749339551574,0.0879111087644106,860
"distribution",-0.000920426553409171,0.0201075497774149,0.399203563145882,-0.00230565715935962,0.0503691640900184,861
"composition",0.209704870290783,0.0201075497774149,0.399203563145882,0.525308112578519,0.0503691640900184,861
"denominator",0.170311569631093,0.0201075497774149,0.399203563145882,0.426628380490823,0.0503691640900184,861
"distribution",-0.00722700681118236,0.0337762740977162,0.340048819864449,-0.0212528507349716,0.0993277203878553,862
"composition",0.169986334043471,0.0337762740977162,0.340048819864449,0.499888028169696,0.0993277203878553,862
"denominator",0.143513218534444,0.0337762740977162,0.340048819864449,0.42203710217742,0.0993277203878553,862
"distribution",-0.000710306798728602,0.0094737787864642,0.212021405312697,-0.00335016550654881,0.0446831241991436,863
"composition",0.123528441867058,0.0094737787864642,0.212021405312697,0.582622503066961,0.0446831241991436,863
"denominator",0.0797294914579033,0.0094737787864642,0.212021405312697,0.376044538240445,0.0446831241991436,863
"distribution",-0.00354821469729589,0.0184826548013177,0.365882447567884,-0.00969769039450182,0.0505152814084872,864
"composition",0.185000018674607,0.0184826548013177,0.365882447567884,0.505626929917928,0.0505152814084872,864
"denominator",0.165947988789256,0.0184826548013177,0.365882447567884,0.453555479068087,0.0505152814084872,864
"distribution",-0.00410285417467452,0.0181570945154843,0.327884568830868,-0.0125131054178731,0.0553764838041227,865
"composition",0.182876160373332,0.0181570945154843,0.327884568830868,0.557745553642279,0.0553764838041227,865
"denominator",0.130954168116726,0.0181570945154843,0.327884568830868,0.399391067971472,0.0553764838041227,865
"distribution",-0.00677578755760571,0.018430411487782,0.35416547166943,-0.0191317000092264,0.0520389844919285,866
"composition",0.194838892035308,0.018430411487782,0.35416547166943,0.55013519843393,0.0520389844919285,866
"denominator",0.147671955703946,0.018430411487782,0.35416547166943,0.416957517083368,0.0520389844919285,866
"distribution",-2.52185245220056e-05,0.0143785713837473,0.25185328086788,-0.000100131808627242,0.0570910624400012,867
"composition",0.125935485253603,0.0143785713837473,0.25185328086788,0.500035118937631,0.0570910624400012,867
"denominator",0.111564442755052,0.0143785713837473,0.25185328086788,0.442973950430995,0.0570910624400012,867
"distribution",0.00562127946621164,0.016935569189864,0.40648740004522,0.0138289144155177,0.0416632082273153,868
"composition",0.218206056876807,0.016935569189864,0.40648740004522,0.536808906875177,0.0416632082273153,868
"denominator",0.165724494512337,0.016935569189864,0.40648740004522,0.40769897048199,0.0416632082273153,868
"distribution",0.00534100433701153,0.0144326462255406,0.335114891802204,0.0159378304804311,0.043067755502967,869
"composition",0.179978775021217,0.0144326462255406,0.335114891802204,0.537065882251052,0.043067755502967,869
"denominator",0.135362466218435,0.0144326462255406,0.335114891802204,0.40392853176555,0.043067755502967,869
"distribution",0.000758372596148604,0.00740609925526745,0.185639996994812,0.00408517888615242,0.0398949546173201,870
"composition",0.0979330880802557,0.00740609925526745,0.185639996994812,0.527543038491822,0.0398949546173201,870
"denominator",0.0795424370631399,0.00740609925526745,0.185639996994812,0.428476828004705,0.0398949546173201,870
"distribution",0.00125265924869592,0.00599877776594862,0.273351424271067,0.00458259638498803,0.0219452954450312,871
"composition",0.154421645942162,0.00599877776594862,0.273351424271067,0.564919851264543,0.0219452954450312,871
"denominator",0.11167834131426,0.00599877776594862,0.273351424271067,0.408552256905438,0.0219452954450312,871
"distribution",0.00117532999524716,0.00446399301205554,0.0247351794068598,0.0475165340794419,0.18047142244772,872
"composition",0.0134327919653713,0.00446399301205554,0.0247351794068598,0.543064262620467,0.18047142244772,872
"denominator",0.0056630644341858,0.00446399301205554,0.0247351794068598,0.228947780852371,0.18047142244772,872
"distribution",0.00864376716884001,0.0126220334853316,0.267793752805189,0.0322777028153007,0.0471334127593099,873
"composition",0.133625882796827,0.0126220334853316,0.267793752805189,0.498988051054483,0.0471334127593099,873
"denominator",0.11290206935419,0.0126220334853316,0.267793752805189,0.421600833370907,0.0471334127593099,873
"distribution",0.00204900674042807,0.0249183590837933,0.419625651188152,0.00488293967403182,0.0593823542799112,874
"composition",0.217855163780501,0.0249183590837933,0.419625651188152,0.519165506597735,0.0593823542799112,874
"denominator",0.17480312158343,0.0249183590837933,0.419625651188152,0.416569199448322,0.0593823542799112,874
"distribution",0.000456699684065705,0.0161023017489956,0.219931660125562,0.00207655270644057,0.0732150238842491,875
"composition",0.118302300512211,0.0161023017489956,0.219931660125562,0.537904822091874,0.0732150238842491,875
"denominator",0.0850703581802899,0.0161023017489956,0.219931660125562,0.386803601317436,0.0732150238842491,875
"distribution",0.000458357085986928,0.023938394973269,0.321283163907453,0.00142664520733791,0.0745087127570883,876
"composition",0.186808797071062,0.023938394973269,0.321283163907453,0.581445958135774,0.0745087127570883,876
"denominator",0.110077614777135,0.023938394973269,0.321283163907453,0.3426186838998,0.0745087127570883,876
"distribution",-0.000501380402288407,0.0145559151208798,0.241895786766081,-0.00207271242294622,0.0601743226514141,877
"composition",0.125482106164678,0.0145559151208798,0.241895786766081,0.518744488452057,0.0601743226514141,877
"denominator",0.102359145882811,0.0145559151208798,0.241895786766081,0.423153901319476,0.0601743226514141,877
"distribution",0.00235940948698212,0.0109479179626773,0.225581372220303,0.0104592390043532,0.0485320124393317,878
"composition",0.12805272916042,0.0109479179626773,0.225581372220303,0.56765648643791,0.0485320124393317,878
"denominator",0.0842213156102242,0.0109479179626773,0.225581372220303,0.373352262118405,0.0485320124393317,878
"distribution",-0.00342909900507312,0.0157095867488561,0.270182850566042,-0.012691771509143,0.0581442779064031,879
"composition",0.142780873786205,0.0157095867488561,0.270182850566042,0.52846016498484,0.0581442779064031,879
"denominator",0.115121489036054,0.0157095867488561,0.270182850566042,0.4260873286179,0.0581442779064031,879
"distribution",0.00150495292728778,0.013516818715135,0.297819830170324,0.00505323277643096,0.0453858922268699,880
"composition",0.155415245346148,0.013516818715135,0.297819830170324,0.521843173630396,0.0453858922268699,880
"denominator",0.127382813181754,0.013516818715135,0.297819830170324,0.427717701366303,0.0453858922268699,880
"distribution",0.00052807350996627,0.00770226610542535,0.330388933609304,0.00159833897642206,0.0233127242528454,881
"composition",0.179076671296564,0.00770226610542535,0.330388933609304,0.542017764760632,0.0233127242528454,881
"denominator",0.143081922697349,0.00770226610542535,0.330388933609304,0.433071172010101,0.0233127242528454,881
"distribution",0.000268053864104017,0.00964183198553419,0.224970447569453,0.00119150700458674,0.0428582157776859,882
"composition",0.126772055984673,0.00964183198553419,0.224970447569453,0.563505373058103,0.0428582157776859,882
"denominator",0.0882885057351417,0.00964183198553419,0.224970447569453,0.392444904159624,0.0428582157776859,882
"distribution",-0.00285001418230374,0.0132865218512914,0.264439054197936,-0.0107775842375025,0.0502441739991487,883
"composition",0.161476222010733,0.0132865218512914,0.264439054197936,0.610636815732467,0.0502441739991487,883
"denominator",0.0925263245182153,0.0132865218512914,0.264439054197936,0.349896594505887,0.0502441739991487,883
"distribution",0.00661187244787438,0.0144771141219209,0.324520833176282,0.0203742619022637,0.0446107387936381,884
"composition",0.179988931459561,0.0144771141219209,0.324520833176282,0.554629820519996,0.0446107387936381,884
"denominator",0.123442915146926,0.0144771141219209,0.324520833176282,0.380385178784102,0.0446107387936381,884
"distribution",0.00109579686781186,0.0200925783249427,0.368710919054099,0.00297196749861123,0.0544941234083567,885
"composition",0.196052579379281,0.0200925783249427,0.368710919054099,0.53172436520795,0.0544941234083567,885
"denominator",0.151469964482064,0.0200925783249427,0.368710919054099,0.410809543885082,0.0544941234083567,885
"distribution",0.00274748472969194,0.0399225036229762,0.498805113218834,0.00550813264916668,0.0800362758219393,886
"composition",0.274019302190036,0.0399225036229762,0.498805113218834,0.549351429903684,0.0800362758219393,886
"denominator",0.18211582267613,0.0399225036229762,0.498805113218834,0.36510416162521,0.0800362758219393,886
"distribution",-0.00464877061232955,0.0168748855073093,0.268321587019036,-0.0173253693971322,0.0628905251149701,887
"composition",0.141902433344598,0.0168748855073093,0.268321587019036,0.528852094686407,0.0628905251149701,887
"denominator",0.114193038779458,0.0168748855073093,0.268321587019036,0.425582749595755,0.0628905251149701,887
"distribution",0.0112249347089796,0.0132839460058053,0.246000272369163,0.0456297653692624,0.0539997207233602,888
"composition",0.13134087548121,0.0132839460058053,0.246000272369163,0.533905406755454,0.0539997207233602,888
"denominator",0.0901505161731678,0.0132839460058053,0.246000272369163,0.366465107151924,0.0539997207233602,888
"distribution",-0.00257265586598809,0.0253342859108594,0.342426298416395,-0.00751302069346236,0.0739846385281207,889
"composition",0.181131259363298,0.0253342859108594,0.342426298416395,0.528964218580664,0.0739846385281207,889
"denominator",0.138533409008226,0.0253342859108594,0.342426298416395,0.404564163584677,0.0739846385281207,889
"distribution",-0.000654644041498372,0.0130024188530831,0.290812033569587,-0.00225108993415063,0.0447107318548143,890
"composition",0.152675007711039,0.0130024188530831,0.290812033569587,0.524995495671281,0.0447107318548143,890
"denominator",0.125789251046964,0.0130024188530831,0.290812033569587,0.432544862408056,0.0447107318548143,890
"distribution",-0.00171820056918742,0.0291974640939819,0.263765201642035,-0.00651412907574993,0.110694905591098,891
"composition",0.155436077885312,0.0291974640939819,0.263765201642035,0.589297135928717,0.110694905591098,891
"denominator",0.0808498602319288,0.0291974640939819,0.263765201642035,0.306522087555935,0.110694905591098,891
"distribution",0.000663259838334047,0.0118989734537961,0.176012943558389,0.00376824468090338,0.0676028320033683,892
"composition",0.0899161608569386,0.0118989734537961,0.176012943558389,0.510849708204047,0.0676028320033683,892
"denominator",0.0735345494093206,0.0118989734537961,0.176012943558389,0.417779215111681,0.0676028320033683,892
"distribution",0.00414572900138354,0.0356590795489501,0.37385961577034,0.0110889992566895,0.095380934566774,893
"composition",0.208453235117476,0.0356590795489501,0.37385961577034,0.557570880417123,0.095380934566774,893
"denominator",0.125601572102531,0.0356590795489501,0.37385961577034,0.335959185759414,0.095380934566774,893
"distribution",-0.00231281663744599,0.00738750198034194,0.145090052007436,-0.015940559710651,0.0509166678082336,894
"composition",0.0860380272056963,0.00738750198034194,0.145090052007436,0.592997424808193,0.0509166678082336,894
"denominator",0.0539773394588436,0.00738750198034194,0.145090052007436,0.372026467094224,0.0509166678082336,894
"distribution",-0.0068093701997858,0.0239712417210649,0.378632434053289,-0.0179841175434734,0.0633100589520317,895
"composition",0.191672887687337,0.0239712417210649,0.378632434053289,0.506224164780244,0.0633100589520317,895
"denominator",0.169797674844673,0.0239712417210649,0.378632434053289,0.448449893811198,0.0633100589520317,895
"distribution",-0.00330207346262006,0.013530736414842,0.174328787285381,-0.0189416419057311,0.0776161907940759,896
"composition",0.0901799210370735,0.013530736414842,0.174328787285381,0.517297931347657,0.0776161907940759,896
"denominator",0.0739202032960859,0.013530736414842,0.174328787285381,0.424027519763998,0.0776161907940759,896
"distribution",-0.00149535457020793,0.0308507386910063,0.318920177563459,-0.00468880514752121,0.0967349853079384,897
"composition",0.176048239727561,0.0308507386910063,0.318920177563459,0.552013488367416,0.0967349853079384,897
"denominator",0.1135165537151,0.0308507386910063,0.318920177563459,0.355940331472167,0.0967349853079384,897
"distribution",0.00394743248767305,0.0065705109898158,0.1116464299056,0.0353565491615873,0.0588510621913423,898
"composition",0.06411752918747,0.0065705109898158,0.1116464299056,0.574290904256259,0.0588510621913423,898
"denominator",0.037010957240641,0.0065705109898158,0.1116464299056,0.331501484390811,0.0588510621913423,898
"distribution",0.00672140833601134,0.0204038223374971,0.342604710955795,0.0196185519961475,0.0595549964289013,899
"composition",0.180578355833973,0.0204038223374971,0.342604710955795,0.52707493522257,0.0595549964289013,899
"denominator",0.134901124448314,0.0204038223374971,0.342604710955795,0.393751516352381,0.0595549964289013,899
"distribution",-0.000749339701780396,0.0163669552868362,0.198991251188936,-0.00376569169399775,0.0822496224786096,900
"composition",0.110674336207894,0.0163669552868362,0.198991251188936,0.556176894947067,0.0822496224786096,900
"denominator",0.0726992993959859,0.0163669552868362,0.198991251188936,0.365339174268321,0.0822496224786096,900
"distribution",0.000816067770055472,0.0143149484784861,0.240738438296813,0.0033898523884637,0.0594626623806409,901
"composition",0.127784792744485,0.0143149484784861,0.240738438296813,0.530803446464728,0.0594626623806409,901
"denominator",0.0978226293037866,0.0143149484784861,0.240738438296813,0.406344038766167,0.0594626623806409,901
"distribution",0.00223767906904159,0.0148643816393173,0.189937419552122,0.0117811386209105,0.0782593639229588,902
"composition",0.130551947320923,0.0148643816393173,0.189937419552122,0.68734190255279,0.0782593639229588,902
"denominator",0.0422834115228403,0.0148643816393173,0.189937419552122,0.222617594903341,0.0782593639229588,902
"distribution",-0.000727136091749257,0.0138289090630213,0.252265240270032,-0.0028824268098566,0.0548189241142318,903
"composition",0.129921178790889,0.0138289090630213,0.252265240270032,0.515018155699204,0.0548189241142318,903
"denominator",0.109242288507872,0.0138289090630213,0.252265240270032,0.43304534699642,0.0548189241142318,903
"distribution",0.00868718987380122,0.0103955318655292,0.212078114208941,0.040962217653645,0.0490174665325789,904
"composition",0.118890024681055,0.0103955318655292,0.212078114208941,0.560595444393302,0.0490174665325789,904
"denominator",0.0741053677885558,0.0103955318655292,0.212078114208941,0.349424871420474,0.0490174665325789,904
"distribution",-0.00165298916448029,0.0196895391787743,0.277509746363101,-0.00595650850517328,0.0709508024017724,905
"composition",0.144664545618978,0.0196895391787743,0.277509746363101,0.521295368955062,0.0709508024017724,905
"denominator",0.114808650729828,0.0196895391787743,0.277509746363101,0.413710337148339,0.0709508024017724,905
"distribution",-0.00836467442615737,0.030746019963869,0.296902392789206,-0.0281731458866891,0.103555985773742,906
"composition",0.16081931321356,0.030746019963869,0.296902392789206,0.541657181347605,0.103555985773742,906
"denominator",0.113701734037934,0.030746019963869,0.296902392789206,0.382959978765342,0.103555985773742,906
"distribution",0.00267324330409775,0.0108513132995477,0.303219120016346,0.00881620955813616,0.0357870351281367,907
"composition",0.185897680143724,0.0108513132995477,0.303219120016346,0.613080336535845,0.0357870351281367,907
"denominator",0.103796883268977,0.0108513132995477,0.303219120016346,0.342316418777883,0.0357870351281367,907
"distribution",-0.00344490788823726,0.00957155771134115,0.162780550287635,-0.021162896194601,0.0588003769149821,908
"composition",0.086343357057107,0.00957155771134115,0.162780550287635,0.530427971305768,0.0588003769149821,908
"denominator",0.0703105434074244,0.00957155771134115,0.162780550287635,0.431934547973851,0.0588003769149821,908
"distribution",0.00517730492637964,0.0289808169554313,0.294495114743119,0.017580274399104,0.0984084811753521,909
"composition",0.182137408117961,0.0289808169554313,0.294495114743119,0.618473444888331,0.0984084811753521,909
"denominator",0.0781995847433467,0.0289808169554313,0.294495114743119,0.265537799537213,0.0984084811753521,909
"distribution",-0.00123500825592439,0.0167381725195655,0.316267887336614,-0.00390494357908025,0.052924034306874,910
"composition",0.162273463656487,0.0167381725195655,0.316267887336614,0.513088650963081,0.052924034306874,910
"denominator",0.138491259416486,0.0167381725195655,0.316267887336614,0.437892258309126,0.052924034306874,910
"distribution",0.00276550414871073,0.0235162384684063,0.255207564949061,0.0108362937801735,0.0921455383703068,911
"composition",0.143632322526216,0.0235162384684063,0.255207564949061,0.562805897054364,0.0921455383703068,911
"denominator",0.085293499805728,0.0235162384684063,0.255207564949061,0.334212270795156,0.0921455383703068,911
"distribution",0.00386782738293345,0.0213813973237087,0.259037537317314,0.0149315324064228,0.0825416947101263,912
"composition",0.13759944328891,0.0213813973237087,0.259037537317314,0.531194994802449,0.0825416947101263,912
"denominator",0.0961888693217623,0.0213813973237087,0.259037537317314,0.371331778081002,0.0825416947101263,912
"distribution",9.36299902764871e-05,0.0173950748091625,0.319313142680438,0.00029322310222035,0.0544765388080852,913
"composition",0.183499398678568,0.0173950748091625,0.319313142680438,0.574669107379054,0.0544765388080852,913
"denominator",0.118325039202431,0.0173950748091625,0.319313142680438,0.370561130710641,0.0544765388080852,913
"distribution",0.000413427986459782,0.0157506302395784,0.222135159182864,0.0018611551092614,0.0709056157409658,914
"composition",0.119225720892802,0.0157506302395784,0.222135159182864,0.536726024513096,0.0709056157409658,914
"denominator",0.0867453800640235,0.0157506302395784,0.222135159182864,0.390507204636677,0.0709056157409658,914
"distribution",0.00401265504192586,0.0169726409021659,0.242615972827669,0.0165391214566737,0.0699568157213689,915
"composition",0.120360906921706,0.0169726409021659,0.242615972827669,0.496096384417357,0.0699568157213689,915
"denominator",0.101269769961871,0.0169726409021659,0.242615972827669,0.417407678404601,0.0699568157213689,915
"distribution",-0.00695351588593928,0.0170225479930137,0.180244913558586,-0.038578153184218,0.0944412114435656,916
"composition",0.0907874443657871,0.0170225479930137,0.180244913558586,0.503689355629321,0.0944412114435656,916
"denominator",0.0793884370857249,0.0170225479930137,0.180244913558586,0.440447586111331,0.0944412114435656,916
"distribution",0.00748375584510769,0.0169952413436471,0.381855252935154,0.0195984100980236,0.0445070251437216,917
"composition",0.210604674555498,0.0169952413436471,0.381855252935154,0.551530122832335,0.0445070251437216,917
"denominator",0.146771581190901,0.0169952413436471,0.381855252935154,0.384364441925919,0.0445070251437216,917
"distribution",0.00167249154551949,0.011692443741,0.190583617352019,0.00877563123607999,0.0613507283755841,918
"composition",0.109753775183682,0.011692443741,0.190583617352019,0.5758825270955,0.0613507283755841,918
"denominator",0.067464906881817,0.011692443741,0.190583617352019,0.353991113292836,0.0613507283755841,918
"distribution",-0.00206806381645178,0.0119952246161687,0.158328783403009,-0.0130618310328814,0.0757614904779265,919
"composition",0.0974701124460582,0.0119952246161687,0.158328783403009,0.615618400843506,0.0757614904779265,919
"denominator",0.0509315101572338,0.0119952246161687,0.158328783403009,0.321681939711449,0.0757614904779265,919
"distribution",0.000628321301959587,0.0117202249172745,0.14318034476442,0.00438832091788427,0.0818563814506678,920
"composition",0.0815550793906421,0.0117202249172745,0.14318034476442,0.569596892121105,0.0818563814506678,920
"denominator",0.049276719154544,0.0117202249172745,0.14318034476442,0.344158405510343,0.0818563814506678,920
"distribution",0.00289812285928561,0.0189567427184994,0.290805929743701,0.00996583137709689,0.0651869194524566,921
"composition",0.148605078508722,0.0189567427184994,0.290805929743701,0.511011170369508,0.0651869194524566,921
"denominator",0.120345985657195,0.0189567427184994,0.290805929743701,0.413836078800939,0.0651869194524566,921
"distribution",0.000495010318466369,0.0311371161100098,0.352460564627879,0.00140444171105778,0.0883421274175277,922
"composition",0.218571858997418,0.0311371161100098,0.352460564627879,0.620131387544538,0.0883421274175277,922
"denominator",0.102256579201985,0.0311371161100098,0.352460564627879,0.290122043326877,0.0883421274175277,922
"distribution",0.002410285988287,0.0116954893131439,0.284428512892073,0.00847413630855493,0.0411192576799845,923
"composition",0.165085171895845,0.0116954893131439,0.284428512892073,0.580410065844864,0.0411192576799845,923
"denominator",0.105237565694797,0.0116954893131439,0.284428512892073,0.369996540166596,0.0411192576799845,923
"distribution",0.000475125826525545,0.00571231739391747,0.0969165218573663,0.00490242341986639,0.0589405942809668,924
"composition",0.0622048990328538,0.00571231739391747,0.0969165218573663,0.641839986007771,0.0589405942809668,924
"denominator",0.0285241796040695,0.00571231739391747,0.0969165218573663,0.294316996291396,0.0589405942809668,924
"distribution",-0.00504175607511503,0.0207962285142736,0.318210980010821,-0.0158440669613084,0.065353585578871,925
"composition",0.164785703139453,0.0207962285142736,0.318210980010821,0.51785046240029,0.065353585578871,925
"denominator",0.137670804432209,0.0207962285142736,0.318210980010821,0.432640018982148,0.065353585578871,925
"distribution",-0.000350363988614979,0.0197865289895594,0.188541636404111,-0.00185828443678099,0.104945142977066,926
"composition",0.122401738561854,0.0197865289895594,0.188541636404111,0.649202695469895,0.104945142977066,926
"denominator",0.0467037328413128,0.0197865289895594,0.188541636404111,0.24771044598982,0.104945142977066,926
"distribution",0.00206558976044835,0.00680006390720837,0.130782567453892,0.0157940756223232,0.0519951858997245,927
"composition",0.0698228089561854,0.00680006390720837,0.130782567453892,0.533884678329181,0.0519951858997245,927
"denominator",0.0520941048300497,0.00680006390720837,0.130782567453892,0.398326060148771,0.0519951858997245,927
"distribution",-0.00109360954257083,0.0067830938937231,0.159671967951514,-0.00684910167138992,0.0424814322811056,928
"composition",0.0818028514358184,0.0067830938937231,0.159671967951514,0.512318176354278,0.0424814322811056,928
"denominator",0.0721796321645432,0.0067830938937231,0.159671967951514,0.452049493036006,0.0424814322811056,928
"distribution",-0.000874823292487141,0.00798365013647127,0.116612201912116,-0.00750198759771677,0.068463248318457,929
"composition",0.0657031301198649,0.00798365013647127,0.116612201912116,0.563432720097177,0.068463248318457,929
"denominator",0.0438002449482673,0.00798365013647127,0.116612201912116,0.375606019182083,0.068463248318457,929
"distribution",0.00241599275520013,0.00669697401783489,0.0982642002595936,0.0245867034873085,0.06815273517866,930
"composition",0.0508694299516624,0.00669697401783489,0.0982642002595936,0.517680190926868,0.06815273517866,930
"denominator",0.0382818035348961,0.00669697401783489,0.0982642002595936,0.389580370407163,0.06815273517866,930
"distribution",-0.000104089611806614,0.00963049814716236,0.217345301437803,-0.000478913558830261,0.0443096679958287,931
"composition",0.131887341162087,0.00963049814716236,0.217345301437803,0.606810178502198,0.0443096679958287,931
"denominator",0.0759315517403599,0.00963049814716236,0.217345301437803,0.349359067060804,0.0443096679958287,931
"distribution",-0.00505904605978526,0.0170136553891603,0.28550157739878,-0.0177198532697385,0.0595921589791996,932
"composition",0.151963552236351,0.0170136553891603,0.28550157739878,0.532268695749071,0.0595921589791996,932
"denominator",0.121583415833054,0.0170136553891603,0.28550157739878,0.425858998541468,0.0595921589791996,932
"distribution",0.00319492529295297,0.0133556024601789,0.223741189414174,0.0142795580077066,0.0596921938921848,933
"composition",0.118565044823617,0.0133556024601789,0.223741189414174,0.529920508307204,0.0596921938921848,933
"denominator",0.0886256168374246,0.0133556024601789,0.223741189414174,0.396107739792905,0.0596921938921848,933
"distribution",-0.00162006650350516,0.0285477369996399,0.299589413880553,-0.00540762266102996,0.0952895385383073,934
"composition",0.18063741932919,0.0285477369996399,0.299589413880553,0.60294994068519,0.0952895385383073,934
"denominator",0.0920243240552282,0.0285477369996399,0.299589413880553,0.307168143437533,0.0952895385383073,934
"distribution",0.00382399976073658,0.0376827632363996,0.345340991263501,0.0110731128289917,0.109117551028418,935
"composition",0.19896278707865,0.0376827632363996,0.345340991263501,0.576134290779394,0.109117551028418,935
